date,h_1,h_3,h_12
1960-07-01,0.616698905625028,0.742133605592162,0.868791838032063
1960-08-01,0.625084792445365,0.748498961872937,0.871245946060547
1960-09-01,0.631997696237224,0.754509903625012,0.875484719288282
1960-10-01,0.641637357695561,0.763189494009846,0.880424117017821
1960-11-01,0.667246836331188,0.78069917097971,0.888269946508288
1960-12-01,0.680052002527652,0.792418527629178,0.89620193604235
1961-01-01,0.669169441205497,0.790656425368903,0.90013377148088
1961-02-01,0.665877126094805,0.789979674281759,0.902822347970369
1961-03-01,0.665966671444505,0.788261457598822,0.900866479500919
1961-04-01,0.670743765228274,0.786843718906377,0.895952033980398
1961-05-01,0.655599484172123,0.776388434984279,0.89196252395228
