gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,fcf_ocf,debt_ebitda,gpm,opmad,evm,intcov_ratio,at_turn,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,price,relative_quarterly_return,target
10920,2023-03-31,UPS,21725.0,50464.0,2.19,16262.0,52136.0,22925.0,609.0,0.233,0.517,13.511,3.88,10.103,0.317,0.597,1.494,0.166,0.133,10.869,18.279,1.398,0.142,0.109,0.317,2.871,1.356,4.964,193.99,0.04563901184115249,-0.15898263376304078
10920,2023-06-30,UPS,19439.0,50908.0,2.42,14686.0,50310.0,22055.0,1820.0,0.223,0.45,14.692,3.83,10.743,0.292,0.544,1.566,0.164,0.13,11.204,16.893,1.358,0.139,0.104,0.4,2.686,1.318,5.013,179.25,-0.15898263376304078,-0.09395682012279294
179534,2008-06-30,V,10761.0,23681.0,0.54,6065.0,11766.0,1613.0,323.0,0.118,-0.032,-37.206,0.553,-111.21,0.189,0.684,0.036,0.468,0.428,10.981,17.376,0.221,-0.055,-0.095,,0.64,1.432,1.354,81.31,0.3361631453109234,-0.15620706632025583
179534,2008-09-30,V,11174.0,23807.0,-0.46,7165.0,12704.0,1709.0,415.0,0.158,,50.538,0.799,44.441,0.276,0.218,0.034,0.496,0.458,15.691,20.063,0.318,0.352,0.128,,0.57,1.56,0.946,61.39,-0.15620706632025583,0.07995582951762337
179534,2008-12-31,V,8089.0,23733.0,0.74,4612.0,10177.0,1739.0,68.0,0.103,0.04,11.621,0.741,47.758,0.155,0.218,0.032,0.518,0.483,14.97,24.602,0.193,0.321,0.146,,0.52,1.694,0.999,52.45,0.07995582951762337,0.17672478659179325
179534,2009-03-31,V,8225.0,23739.0,0.71,4243.0,9840.0,1647.0,136.0,0.107,0.047,11.064,0.62,25.319,0.157,0.218,0.029,0.536,0.503,13.53,28.838,0.201,0.294,0.175,,0.501,1.732,1.17,55.6,0.17672478659179325,-0.03243360717695043
179534,2009-06-30,V,9562.0,23062.0,0.96,4435.0,9825.0,1646.0,205.0,0.111,0.058,9.115,0.591,31.427,0.161,0.715,0.028,0.551,0.517,11.97,29.803,0.205,0.297,0.22,,0.479,1.811,1.237,62.26,-0.03243360717695043,-0.03982740270085228
179534,2009-09-30,V,9241.0,23040.0,0.69,4442.0,9088.0,1879.0,306.0,0.114,0.174,26.129,0.617,68.256,0.162,0.452,0.015,0.555,0.522,13.424,31.365,0.205,0.552,0.34,,0.392,2.08,1.411,69.11,-0.03982740270085228,0.2106316909054302
179534,2009-12-31,V,8753.0,22962.0,1.02,3637.0,8238.0,1960.0,37.0,0.125,0.097,6.308,0.586,116.338,0.168,0.201,0.019,0.564,0.531,12.767,37.495,0.222,0.615,0.356,,0.404,2.135,1.467,87.46,0.2106316909054302,-0.007903427746300151
179534,2010-03-31,V,9115.0,22953.0,0.96,3537.0,8081.0,1959.0,79.0,0.133,0.102,4.977,0.69,49.816,0.175,0.654,0.015,0.573,0.541,13.499,40.667,0.231,0.664,0.365,,0.377,2.285,1.291,91.03,-0.007903427746300151,-0.10416180496511818
179534,2010-06-30,V,9850.0,22846.0,0.97,3482.0,8016.0,2029.0,144.0,0.143,0.1,4.725,0.725,21.561,0.185,0.846,0.011,0.586,0.554,12.814,52.89,0.243,0.68,0.346,,0.351,2.448,1.203,70.75,-0.10416180496511818,-0.057586643506536195
179534,2010-09-30,V,8734.0,24674.0,1.06,3498.0,8394.0,2117.0,241.0,0.147,0.106,18.416,0.812,13.63,0.189,0.91,0.009,0.598,0.565,11.189,63.292,0.246,0.594,0.368,,0.336,2.497,1.256,74.26,-0.057586643506536195,-0.15428180314728657
179534,2010-12-31,V,9355.0,24634.0,1.23,3679.0,8445.0,2238.0,75.0,0.155,0.11,4.328,0.821,9.698,0.195,0.925,0.009,0.602,0.569,11.107,63.292,0.253,0.593,0.37,,0.332,2.61,1.216,70.38,-0.15428180314728657,-0.008184798043767927
179534,2011-03-31,V,9606.0,24816.0,1.23,3465.0,8268.0,2245.0,147.0,0.16,0.113,4.513,0.74,11.402,0.202,0.917,0.008,0.613,0.581,9.816,63.292,0.257,0.603,0.377,,0.327,2.658,1.397,73.62,-0.008184798043767927,0.14844047304896135
179534,2011-06-30,V,9516.0,24931.0,1.42,3531.0,8395.0,2322.0,236.0,0.164,0.12,4.447,0.683,11.755,0.206,0.915,0.007,0.618,0.585,9.722,63.292,0.262,0.623,0.397,,0.326,2.625,1.512,84.26,0.14844047304896135,0.16060633643393585
179534,2011-09-30,V,9190.0,25570.0,1.27,3451.0,8323.0,2383.0,353.0,0.169,0.122,18.793,0.907,13.061,0.212,0.909,0.0,0.626,0.595,10.234,170.719,0.27,0.633,0.397,0.22,0.315,2.663,1.65,85.72,0.16060633643393585,0.0729141320047828
179534,2011-12-31,V,9978.0,25790.0,1.49,3537.0,8467.0,2547.0,66.0,0.175,0.125,5.378,0.756,14.723,0.219,0.917,0.003,0.633,0.602,9.859,170.719,0.273,0.637,0.4,0.07,0.316,2.738,1.94,101.53,0.0729141320047828,0.04225146057307905
179534,2012-03-31,V,10295.0,26551.0,1.91,3587.0,8325.0,2578.0,127.0,0.179,0.137,4.729,0.764,13.092,0.224,0.928,0.001,0.635,0.603,10.603,170.719,0.277,0.663,0.428,0.072,0.309,2.763,1.874,118.0,0.04225146057307905,0.08059151395558073
179534,2012-06-30,V,10899.0,27842.0,-2.74,7854.0,12583.0,2565.0,235.0,0.18,0.044,16.275,0.686,15.005,0.224,0.922,0.0,0.635,0.603,11.302,170.719,0.276,0.382,0.135,0.782,0.348,2.19,2.247,123.63,0.08059151395558073,0.025703369230994477
179534,2012-09-30,V,11786.0,28227.0,2.47,7954.0,12383.0,2731.0,376.0,0.176,0.069,47.377,0.882,16.006,0.231,0.925,0.0,0.631,0.599,13.67,,0.279,0.444,0.206,7.374,0.448,1.482,2.53,134.28,0.025703369230994477,0.14150410079972464
179534,2012-12-31,V,7387.0,28472.0,1.93,3747.0,8271.0,2846.0,100.0,0.179,0.077,11.109,0.832,93.417,0.234,0.544,0.0,0.631,0.599,13.014,,0.283,0.465,0.225,1.75,0.378,1.744,2.654,151.58,0.14150410079972464,0.025119501204153183
179534,2013-03-31,V,6914.0,28145.0,1.92,3539.0,8164.0,2958.0,211.0,0.186,0.076,12.405,0.741,63.809,0.243,0.682,0.0,0.634,0.602,13.615,,0.297,0.455,0.215,2.075,0.382,1.602,2.982,169.84,0.025119501204153183,0.042219980826036396
179534,2013-06-30,V,6941.0,28344.0,1.88,3671.0,8282.0,3001.0,333.0,0.198,0.175,5.311,0.757,38.259,0.259,0.798,0.0,0.641,0.608,14.153,,0.316,0.696,0.472,0.055,0.34,1.746,2.891,182.75,0.042219980826036396,0.0044576150747013266
179534,2013-09-30,V,7822.0,28134.0,1.85,4335.0,9086.0,2973.0,471.0,0.201,0.159,26.806,0.786,34.107,0.266,0.844,0.0,0.649,0.615,15.962,,0.31,0.654,0.423,0.618,0.338,1.804,3.323,191.1,0.0044576150747013266,0.06605365109976091
179534,2013-12-31,V,7765.0,28483.0,2.2,4385.0,9234.0,3155.0,120.0,0.223,0.163,7.196,0.708,15.425,0.277,0.934,0.0,0.656,0.622,15.501,,0.339,0.651,0.421,0.189,0.323,1.848,3.655,222.68,0.06605365109976091,-0.04360057170756437
179534,2014-03-31,V,8507.0,28756.0,2.52,4961.0,9968.0,3163.0,217.0,0.228,0.175,6.356,0.745,13.984,0.286,0.938,0.0,0.661,0.627,15.903,,0.34,0.67,0.441,0.147,0.338,1.789,3.412,215.86,-0.04360057170756437,-0.07079931681597151
179534,2014-06-30,V,9025.0,28650.0,2.17,5314.0,10389.0,3155.0,326.0,0.23,0.178,6.079,0.753,14.101,0.292,0.938,0.0,0.669,0.634,15.928,,0.338,0.682,0.446,0.069,0.357,1.744,3.343,210.71,-0.07079931681597151,0.006471646306277279
179534,2014-09-30,V,9562.0,29007.0,1.72,6006.0,11156.0,3229.0,553.0,0.23,0.174,29.952,0.744,17.674,0.3,0.923,0.0,0.676,0.642,15.359,,0.341,0.666,0.428,0.781,0.407,1.592,4.035,213.37,0.006471646306277279,0.1849378707441287
179534,2014-12-31,V,9864.0,29020.0,2.53,5798.0,10942.0,3382.0,104.0,0.234,0.178,7.587,0.708,17.94,0.305,0.928,0.0,0.677,0.643,16.002,,0.339,0.677,0.433,0.228,0.386,1.674,4.152,262.2,0.1849378707441287,-0.7549003528021948
179534,2015-03-31,V,10105.0,28730.0,0.63,5443.0,10598.0,3409.0,202.0,0.237,0.176,30.764,0.699,20.766,0.311,0.917,0.0,0.684,0.649,16.226,,0.342,0.669,0.421,4.449,0.389,1.709,4.153,65.41,-0.7549003528021948,0.02891297203537979
179534,2015-06-30,V,10068.0,29361.0,0.69,5789.0,10802.0,3518.0,276.0,0.241,0.185,29.833,0.673,20.944,0.317,0.924,0.0,0.685,0.649,16.625,,0.348,0.68,0.435,0.357,0.388,1.719,4.247,67.15,0.02891297203537979,0.10673061218189295
179534,2015-09-30,V,10892.0,29344.0,0.62,5374.0,10394.0,3571.0,414.0,0.243,0.193,30.624,0.709,23.358,0.317,0.937,0.0,0.69,0.654,17.712,,0.352,0.698,0.456,0.53,0.348,2.027,4.528,69.66,0.10673061218189295,0.04872897725098779
179534,2015-12-31,V,25473.0,29504.0,0.8,5357.0,25501.0,3565.0,126.0,0.247,0.204,26.42,0.774,20.424,0.322,0.936,0.408,0.692,0.657,17.876,,0.324,0.72,0.476,1.23,0.493,2.574,4.233,77.55,0.04872897725098779,-0.021527718172308696
179534,2016-03-31,V,24303.0,30023.0,0.71,5125.0,25195.0,3626.0,250.0,0.228,0.208,27.993,0.709,22.564,0.284,0.931,0.804,0.692,0.657,18.576,,0.302,0.728,0.48,0.953,0.614,3.268,4.643,76.48,-0.021527718172308696,-0.04919666329296235
179534,2016-06-30,V,14374.0,49493.0,0.17,7783.0,31040.0,3630.0,382.0,0.213,0.169,35.022,0.692,31.428,0.258,0.893,1.183,0.699,0.666,19.066,,0.27,0.644,0.387,,0.76,3.174,4.756,74.17,-0.04919666329296235,0.08193573372395568
179534,2016-09-30,V,14313.0,49722.0,0.79,8046.0,31123.0,4261.0,523.0,0.202,0.182,31.177,0.854,25.906,0.275,0.906,1.509,0.698,0.665,20.46,23.475,0.289,0.657,0.397,3.18,0.946,1.779,4.512,82.7,0.08193573372395568,-0.08913215735563573
179534,2016-12-31,V,14689.0,48681.0,0.86,10341.0,31644.0,4461.0,171.0,0.19,0.189,34.759,0.751,26.773,0.244,0.907,1.422,0.705,0.672,18.05,19.968,0.26,0.645,0.383,,0.94,2.163,5.3,78.02,-0.08913215735563573,0.08372996653804154
179534,2017-03-31,V,15505.0,47722.0,0.18,10206.0,32444.0,4477.0,317.0,0.193,0.152,47.615,0.693,31.069,0.261,0.896,1.353,0.704,0.672,17.766,20.906,0.265,0.552,0.288,,0.984,1.619,5.687,88.87,0.08372996653804154,0.029562743544792935
179534,2017-06-30,V,15718.0,48282.0,0.86,9511.0,32056.0,4565.0,512.0,0.195,0.206,38.483,0.638,21.295,0.28,0.927,1.29,0.7,0.669,17.73,21.595,0.279,0.633,0.365,,0.999,1.581,5.862,93.78,0.029562743544792935,0.08260792547721652
179534,2017-09-30,V,19023.0,48954.0,0.9,9994.0,35217.0,4855.0,707.0,0.196,0.205,40.211,0.693,22.174,0.279,0.923,1.423,0.703,0.673,20.386,21.945,0.278,0.644,0.365,4.196,1.075,1.903,6.147,105.24,0.08260792547721652,0.022202487351103972
179534,2017-12-31,V,17287.0,49867.0,1.07,8363.0,33753.0,4862.0,141.0,0.203,0.225,40.844,0.683,23.422,0.293,0.928,1.272,0.7,0.67,19.158,21.818,0.286,0.669,0.381,,1.036,1.774,6.709,114.02,0.022202487351103972,0.061359805971593406
179534,2018-03-31,V,18536.0,50506.0,1.11,9551.0,34939.0,5073.0,354.0,0.205,0.288,33.094,0.643,19.644,0.297,0.937,1.252,0.696,0.667,19.839,21.719,0.289,0.776,0.482,1.048,1.028,1.886,6.921,119.62,0.061359805971593406,0.0779099220168209
179534,2018-06-30,V,18491.0,49684.0,1.0,10934.0,34857.0,5240.0,523.0,0.208,0.29,35.914,0.572,21.773,0.301,0.94,1.222,0.697,0.667,20.602,21.941,0.294,0.775,0.479,1.654,1.039,1.888,7.993,132.45,0.0779099220168209,0.05732069528325656
179534,2018-09-30,V,18216.0,51009.0,1.23,11305.0,35219.0,5434.0,718.0,0.209,0.31,32.061,0.706,19.616,0.303,0.944,1.157,0.697,0.667,24.675,22.514,0.3,0.796,0.5,1.438,1.036,1.611,7.522,150.09,0.05732069528325656,0.021909672096003474
179534,2018-12-31,V,20107.0,51548.0,1.3,13389.0,37560.0,5506.0,157.0,0.216,0.325,31.922,0.675,19.572,0.315,0.945,1.125,0.695,0.666,21.558,23.471,0.306,0.8,0.506,1.463,1.052,1.668,7.746,131.94,0.021909672096003474,0.04005351817753455
179534,2019-03-31,V,18490.0,51375.0,1.31,11380.0,35590.0,5494.0,313.0,0.217,0.335,33.333,0.62,22.464,0.321,0.946,1.1,0.697,0.668,22.292,24.542,0.311,0.811,0.513,1.099,1.056,1.602,8.32,156.19,0.04005351817753455,0.07726681885809428
179534,2019-06-30,V,18305.0,51944.0,1.37,10829.0,35254.0,5840.0,507.0,0.223,0.358,34.773,0.553,25.521,0.331,0.943,1.07,0.698,0.669,22.99,26.478,0.317,0.832,0.534,1.091,1.046,1.602,9.061,173.55,0.07726681885809428,-0.013059966959904634
179534,2019-09-30,V,20970.0,51604.0,1.34,13415.0,37890.0,6137.0,756.0,0.226,0.36,34.682,0.65,24.719,0.338,0.941,1.042,0.699,0.67,24.532,28.895,0.324,0.823,0.526,1.142,1.092,1.563,9.286,172.01,-0.013059966959904634,0.007036667584183531
179534,2019-12-31,V,22319.0,52462.0,1.46,17579.0,39511.0,6054.0,191.0,0.23,0.365,33.168,0.66,23.201,0.343,0.941,1.019,0.696,0.667,24.172,31.461,0.327,0.83,0.526,1.091,1.065,1.505,8.957,187.9,0.007036667584183531,0.05748790536039461
179534,2020-03-31,V,19907.0,52913.0,1.38,15942.0,38235.0,5854.0,407.0,0.232,0.365,35.115,0.615,25.798,0.347,0.933,1.019,0.699,0.669,23.781,33.486,0.329,0.833,0.523,0.781,1.081,1.411,9.711,161.12,0.05748790536039461,-0.0006086857886866692
179534,2020-06-30,V,25011.0,52873.0,1.07,16100.0,42360.0,4837.0,568.0,0.218,0.343,40.302,0.566,28.857,0.325,0.934,1.142,0.691,0.658,25.694,30.682,0.307,0.837,0.514,1.505,1.128,1.399,10.225,193.17,-0.0006086857886866692,-0.049535080715219726
179534,2020-09-30,V,27645.0,53274.0,0.97,14510.0,44709.0,5101.0,736.0,0.194,0.309,43.016,0.609,34.099,0.277,0.93,1.656,0.681,0.646,30.55,27.343,0.285,0.838,0.497,1.84,1.235,1.905,9.791,199.97,-0.049535080715219726,-0.023066689114280114
179534,2020-12-31,V,26280.0,54146.0,1.42,12390.0,42747.0,5687.0,160.0,0.192,0.307,43.882,0.603,35.745,0.278,0.93,1.434,0.685,0.649,29.737,25.765,0.275,0.851,0.499,2.173,1.167,1.677,9.157,218.73,-0.023066689114280114,-0.08972815474484619
179534,2021-03-31,V,26901.0,53294.0,1.38,12711.0,42499.0,5729.0,318.0,0.186,0.295,46.963,0.563,32.207,0.263,0.946,1.506,0.681,0.644,31.998,25.263,0.267,0.867,0.499,5.76,1.171,1.9,9.72,211.73,-0.08972815474484619,0.02262472337286603
179534,2021-06-30,V,28042.0,54629.0,1.18,14023.0,44881.0,6130.0,497.0,0.195,0.289,46.283,0.559,28.957,0.273,0.95,1.405,0.689,0.654,31.157,27.779,0.279,0.854,0.48,6.199,1.17,2.03,9.454,233.82,0.02262472337286603,-0.049680352855666854
179534,2021-09-30,V,27607.0,55289.0,1.65,15739.0,45307.0,6559.0,705.0,0.205,0.32,34.417,0.774,21.248,0.286,0.954,1.284,0.696,0.663,29.55,31.15,0.294,0.891,0.511,3.767,1.205,1.754,7.962,222.75,-0.049680352855666854,-0.13358936505703956
179534,2021-12-31,V,25906.0,56023.0,1.83,18568.0,45735.0,7059.0,173.0,0.219,0.328,35.781,0.694,22.477,0.307,0.955,1.181,0.701,0.67,27.595,33.397,0.311,0.896,0.516,3.439,1.195,1.777,9.125,216.71,-0.13358936505703956,0.07281646458717506
179534,2022-03-31,V,24091.0,57717.0,1.7,18702.0,45819.0,7189.0,440.0,0.232,0.343,33.308,0.707,21.68,0.329,0.949,1.111,0.706,0.676,26.063,34.746,0.327,0.889,0.511,2.979,1.232,1.576,8.934,221.77,0.07281646458717506,0.0522625963904485
179534,2022-06-30,V,28971.0,56439.0,1.6,20309.0,49927.0,7275.0,675.0,0.241,0.365,29.265,0.755,19.175,0.346,0.948,1.099,0.707,0.677,23.864,37.736,0.338,0.9,0.52,2.707,1.286,1.454,8.479,196.89,0.0522625963904485,-0.04494808655715299
179534,2022-09-30,V,30205.0,55296.0,1.86,20853.0,49920.0,7787.0,970.0,0.246,0.378,31.0,0.829,18.744,0.353,0.949,1.111,0.705,0.676,18.996,36.822,0.348,0.891,0.51,2.963,1.403,1.448,9.156,177.65,-0.04494808655715299,0.09868552229108962
179534,2022-12-31,V,27859.0,57528.0,1.99,19353.0,48463.0,7936.0,249.0,0.254,0.391,30.761,0.818,19.022,0.368,0.944,1.065,0.703,0.673,20.777,37.579,0.357,0.887,0.503,2.93,1.348,1.403,8.849,207.76,0.09868552229108962,0.014922284284966558
179534,2023-03-31,V,28657.0,58098.0,2.03,19097.0,48190.0,7985.0,459.0,0.257,0.404,29.549,0.814,18.669,0.374,0.948,1.076,0.701,0.672,20.276,37.898,0.361,0.898,0.51,2.456,1.341,1.453,8.487,225.46,0.014922284284966558,-0.029686109361978685
179534,2023-06-30,V,31670.0,57564.0,2.0,21230.0,50253.0,8123.0,754.0,0.261,0.415,31.178,0.733,20.034,0.38,0.947,1.028,0.702,0.673,20.5,34.568,0.367,0.916,0.519,1.976,1.312,1.47,9.272,237.48,-0.029686109361978685,0.005020256475773643
2136,1984-06-30,VZ,2387.7,15438.503,2.53,2417.899,10633.152,2021.899,756.8,,,,8.5,,,,,,,,,,,,,,,1.013,67.875,0.002169198849253484,0.05607168542551677
2136,1984-09-30,VZ,2513.399,15640.105,2.54,2448.599,10780.238,2007.2,1205.1,,,,8.14,,,,,,,,,,,,,,,1.043,76.75,0.05607168542551677,0.03131582873517402
2136,1984-12-31,VZ,2600.4,16083.803,2.43,2741.2,11175.703,2101.799,1874.9,,,8.363,7.7,,,,1.608,0.409,0.261,4.027,4.652,,0.268,0.12,,1.488,0.949,0.746,80.375,0.03131582873517402,-0.049676794563869864
2136,1985-03-31,VZ,2488.3,16418.903,2.56,2682.4,11312.703,2116.7,452.3,0.187,0.121,8.934,7.57,4.371,0.173,0.037,1.519,0.411,0.259,3.771,4.768,0.448,0.272,0.12,,1.48,0.971,0.793,83.125,-0.049676794563869864,0.052720093940373136
2136,1985-06-30,VZ,2512.799,16653.506,2.84,2770.7,11460.051,2310.799,1034.0,0.191,0.111,8.787,7.46,4.424,0.176,-0.049,1.507,0.411,0.259,3.868,4.809,0.456,0.273,0.121,,1.482,0.95,0.789,92.625,0.052720093940373136,-0.0177391740256706
2136,1985-09-30,VZ,2543.399,16816.304,2.85,2640.5,11538.328,2330.099,1530.5,0.196,0.103,9.316,6.83,4.326,0.178,0.04,1.473,0.413,0.258,3.803,4.873,0.466,0.276,0.12,,1.485,0.936,0.845,86.0,-0.0177391740256706,0.0780030244819554
2136,1985-12-31,VZ,2683.7,17104.605,2.69,2831.899,11867.012,2326.599,2121.2,0.197,0.095,10.489,5.93,4.706,0.178,0.129,1.456,0.418,0.257,4.258,4.758,0.472,0.284,0.12,,1.498,0.948,0.962,106.5,0.0780030244819554,0.03593966931717785
2136,1986-03-31,VZ,2734.9,17240.104,2.9,2918.3,11943.629,2358.8,510.0,0.206,0.097,12.057,5.29,4.806,0.182,0.229,1.375,0.426,0.258,3.946,4.926,0.477,0.289,0.121,,1.487,0.938,1.125,124.25,0.03593966931717785,-0.49062293391997025
2136,1986-06-30,VZ,2808.9,17347.104,1.54,2780.2,12021.852,2472.9,1065.9,0.209,0.098,13.108,4.77,5.23,0.182,0.253,1.331,0.432,0.256,4.105,5.03,0.479,0.298,0.121,,1.485,0.964,1.223,69.5,-0.49062293391997025,0.004077522545828827
2136,1986-09-30,VZ,2865.8,17432.704,1.49,2712.0,12070.719,2486.4,1616.8,0.212,0.097,11.867,5.21,4.481,0.18,0.282,1.295,0.435,0.251,4.256,5.101,0.481,0.305,0.121,,1.482,0.987,1.106,64.375,0.004077522545828827,0.0016389685872049142
2136,1986-12-31,VZ,2755.6,18335.306,1.37,3593.8,12770.207,2602.7,2257.2,0.213,0.096,12.372,4.97,4.675,0.178,0.267,1.391,0.438,0.249,4.483,5.21,0.485,0.312,0.118,1.455,1.535,0.767,1.161,67.5,0.0016389685872049142,-0.20452574637651244
2136,1987-03-31,VZ,2649.0,18332.004,1.54,3336.7,12544.004,2464.8,501.9,0.217,0.096,11.237,5.75,4.205,0.176,0.288,1.287,0.442,0.242,4.311,5.131,0.486,0.318,0.118,1.288,1.492,0.892,1.062,67.5,-0.20452574637651244,-0.03290735027108016
2136,1987-06-30,VZ,2682.1,18405.505,1.64,3350.8,12543.507,2640.3,1093.1,0.22,0.097,12.5,5.09,4.648,0.174,0.293,1.298,0.444,0.238,4.236,5.018,0.489,0.324,0.118,1.567,1.489,0.843,1.193,68.125,-0.03290735027108016,0.06611932641236118
2136,1987-09-30,VZ,2729.5,18506.305,1.62,3386.0,12561.106,2590.0,1691.8,0.22,0.098,10.616,5.86,3.969,0.171,0.288,1.322,0.445,0.237,4.356,4.845,0.488,0.327,0.119,1.415,1.484,0.791,1.023,76.625,0.06611932641236118,0.08055259433726736
2136,1987-12-31,VZ,2796.6,18448.505,1.44,3183.8,12503.207,2603.3,2333.7,0.21,0.099,11.579,5.31,4.1,0.163,0.334,1.32,0.431,0.229,4.222,4.487,0.487,0.326,0.12,1.467,1.43,0.878,1.125,65.0,0.08055259433726736,-0.030490591648920873
2136,1988-03-31,VZ,3047.4,20718.104,1.66,3829.801,14903.406,2633.701,579.7,0.214,0.1,11.301,5.68,3.968,0.159,0.328,1.432,0.431,0.222,4.461,4.487,0.479,0.33,0.121,1.383,1.508,0.819,1.607,66.125,-0.030490591648920873,0.030523287547002287
2136,1988-06-30,VZ,3073.0,20939.805,1.74,3835.601,15023.508,2719.501,1180.7,0.207,0.109,10.642,5.93,3.634,0.151,0.354,1.521,0.429,0.217,4.579,4.487,0.467,0.333,0.121,1.394,1.559,0.818,1.515,71.875,0.030523287547002287,0.007552658771162846
2136,1988-09-30,VZ,3112.9,21124.307,1.72,3775.601,15109.207,2755.301,1737.6,0.201,0.12,10.785,5.77,3.655,0.143,0.379,1.614,0.424,0.21,4.609,4.487,0.459,0.336,0.121,1.517,1.611,0.823,1.534,72.0,0.007552658771162846,-0.03352014197916786
2136,1988-12-31,VZ,3206.4,21522.807,1.53,4265.199,15552.512,2771.601,2889.4,0.207,0.1,10.996,5.58,4.154,0.151,0.17,1.711,0.438,0.221,4.655,3.598,0.473,0.337,0.121,1.634,1.695,0.752,1.066,71.125,-0.03352014197916786,0.010303394424142187
2136,1989-03-31,VZ,3083.1,21520.197,1.68,4121.797,15359.699,2768.3,553.2,0.191,0.13,13.025,5.06,5.015,0.134,0.164,1.733,0.419,0.206,4.848,3.598,0.452,0.332,0.12,2.263,1.671,0.78,1.859,76.25,0.010303394424142187,0.06916746307208443
2136,1989-06-30,VZ,3232.1,21711.298,1.74,4235.199,15634.8,2882.2,1238.1,0.188,0.129,14.636,4.51,5.349,0.134,0.178,1.755,0.411,0.205,5.038,3.598,0.454,0.324,0.118,2.915,1.673,0.77,2.059,87.5,0.06916746307208443,0.04197496697905523
2136,1989-09-30,VZ,3713.6,21852.798,1.72,4274.898,16562.101,2909.4,1885.7,0.187,0.128,15.442,4.27,5.871,0.135,0.133,1.8,0.407,0.205,5.376,3.598,0.454,0.318,0.116,3.328,1.718,0.783,2.285,99.75,0.04197496697905523,0.1031158018201741
2136,1989-12-31,VZ,3768.9,22450.799,0.29,5053.0,17629.101,2888.7,3008.2,0.191,0.08,16.552,4.9,4.597,0.138,0.227,1.946,0.424,0.213,6.465,3.321,0.449,0.305,0.094,,2.052,0.746,1.357,111.25,0.1031158018201741,-0.11359823989113782
2136,1990-03-31,VZ,3766.9,22484.498,1.8,4987.098,17628.199,3018.6,550.3,0.188,0.108,18.784,4.53,5.648,0.131,0.182,1.903,0.408,0.198,5.963,3.321,0.454,0.302,0.094,,1.899,0.781,1.568,94.375,-0.11359823989113782,-0.5273580417580507
2136,1990-06-30,VZ,3930.9,22690.897,0.92,4936.0,17867.5,3075.5,1263.4,0.189,0.1,15.133,5.52,4.784,0.133,0.139,1.96,0.41,0.201,6.058,3.321,0.455,0.3,0.094,,1.993,0.789,1.26,49.625,-0.5273580417580507,0.07246953120415844
2136,1990-09-30,VZ,3880.3,24079.7,0.91,5921.199,19054.602,3098.7,1925.1,0.19,0.093,18.913,4.34,6.446,0.134,0.08,2.029,0.411,0.203,5.985,3.321,0.451,0.297,0.094,,2.07,0.734,1.572,47.25,0.07246953120415844,0.08640345704548391
2136,1990-12-31,VZ,3827.6,24170.9,0.65,5965.0,19068.5,3105.2,2746.8,0.192,0.098,14.497,4.82,5.442,0.15,0.223,2.068,0.423,0.23,6.118,3.218,0.454,0.3,0.107,3.42,2.135,0.642,1.414,53.625,0.08640345704548391,-0.16635995583364005
2136,1991-03-31,VZ,3854.7,24141.3,0.77,5883.699,18947.0,3051.1,597.8,0.183,0.095,-124.01,5.35,5.297,0.136,0.2,2.149,0.403,0.212,6.14,3.218,0.446,0.296,0.104,8.366,2.103,0.682,1.354,51.375,-0.16635995583364005,-0.09812121938896867
2136,1991-06-30,VZ,3841.2,24227.898,0.77,6052.5,18924.5,3131.8,1239.2,0.179,0.092,-94.104,5.05,5.352,0.134,0.257,2.206,0.399,0.211,6.172,3.218,0.442,0.291,0.101,,2.109,0.647,1.425,47.25,-0.09812121938896867,-0.06333889986514885
2136,1991-09-30,VZ,3814.2,24181.398,0.78,5561.098,18649.0,3154.3,1819.5,0.174,0.089,-68.75,5.55,4.623,0.129,0.316,2.212,0.392,0.206,6.197,3.218,0.444,0.29,0.098,,2.073,0.654,1.278,45.5,-0.06333889986514885,-0.014922683669138515
2136,1991-12-31,VZ,3889.9,24415.897,0.59,6038.598,20938.199,3161.1,2545.3,0.18,0.106,-82.075,5.79,4.572,0.145,0.322,1.988,0.409,0.221,5.796,3.025,0.44,0.296,0.108,5.44,2.56,0.744,1.495,48.25,-0.014922683669138515,-0.1077690144533362
2136,1992-03-31,VZ,3764.9,23817.498,0.81,4722.699,19571.601,3090.7,508.1,0.174,0.095,14.718,6.03,4.461,0.129,0.356,2.155,0.391,0.201,5.922,3.025,0.448,0.293,0.1,,2.305,0.684,1.47,41.5,-0.1077690144533362,0.06126584666093837
2136,1992-06-30,VZ,3925.9,24218.799,0.74,5663.699,20567.402,3166.5,1096.7,0.175,0.099,16.958,5.36,5.512,0.131,0.366,2.146,0.389,0.198,5.95,3.025,0.449,0.292,0.099,,2.468,0.7,1.869,44.5,0.06126584666093837,0.07183726888162956
2136,1992-09-30,VZ,4004.1,23891.998,0.91,5439.598,20167.801,3187.0,1695.7,0.177,0.109,15.772,5.53,5.085,0.136,0.393,2.092,0.394,0.2,6.0,3.025,0.45,0.295,0.103,,2.648,0.713,1.793,48.75,0.07183726888162956,0.008414650611874297
