Date,Volume,Return,Earnings_Per_Share,Long_Term_Debt,Net_Income,Revenue,Capital_Expenditure,Net_Profit_Margin,Debt_Equity_Ratio,Current_Ratio,Price_To_Book_Ratio,Monthly_Percent_Change,Short_MA,Long_MA,Price_Day_0,Price_Day_1,Price_Day_2,Price_Day_3,Price_Day_4,Price_Day_5,Price_Day_6,Price_Day_7,Price_Day_8,Price_Day_9,Price_Day_10,Price_Day_11,Price_Day_12,Price_Day_13,Price_Day_14,Price_Day_15,Price_Day_16,Price_Day_17,Price_Day_18,Price_Day_19,Price_Day_20,Price_Day_21,Price_Day_22,Price_Day_23,Price_Day_24,Price_Day_25,Price_Day_26,Price_Day_27,Price_Day_28,Price_Day_29,Price_Day_30
2010-05-20,57201200,-0.033947,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-6.232388529753022,61.85666666666666,62.488,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26,68.61,68.66,68.71,68.76,67.86
2010-05-21,52809200,0.009117,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-5.617608409986862,61.220000000000006,61.944,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26,68.61,68.66,68.71,68.76
2010-05-24,27873500,-0.011334,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-2.9240737664063765,60.46666666666666,61.327999999999996,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26,68.61,68.66,68.71
2010-05-25,50541700,-0.007975,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-1.507285211857308,60.26,60.712,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26,68.61,68.66
2010-05-26,34031900,-0.006699,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-0.8936098465688772,59.73666666666667,60.084,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26,68.61
2010-05-27,31913600,0.03625,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-4.100227790432807,60.160000000000004,60.31,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93,68.26
2010-05-28,32081300,-0.016271,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-1.720145550777372,60.41,60.226,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23,67.93
2010-06-01,32977400,-0.020013,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,0.016877637130798328,60.38999999999999,60.038,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97,68.23
2010-06-02,28670800,0.025654,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-2.468323185782458,60.160000000000004,60.25,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92,68.97
2010-06-03,32385600,0.013,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-5.847953216374271,60.526666666666664,60.7,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56,68.92
2010-06-04,45019200,-0.033057,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-1.8395632087358234,60.61833333333333,60.313,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24,68.56
2010-06-07,28391800,-0.00378,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-0.5902192242832957,60.12833333333333,60.081,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29,69.24
2010-06-08,48460600,0.032715,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-5.013063357282823,60.02166666666667,60.479,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27,69.29
2010-06-09,31693100,-0.019758,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-1.0827919373646486,60.19,60.330999999999996,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19,68.27
2010-06-10,33020000,0.030985,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-3.506220714170305,61.05333333333334,60.397000000000006,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66,69.19
2010-06-11,21228400,-0.000485,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-2.376333656644033,61.26,60.864,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77,68.66
2010-06-14,24667900,-0.007921,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-0.9124979631741815,61.70666666666667,61.278,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84,67.77
2010-06-15,24534100,0.018576,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-2.559590465525518,61.913333333333334,61.532,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47,67.84
2010-06-16,20654200,0.0,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-3.471444568868973,62.129999999999995,62.028,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17,66.47
2010-06-17,23311200,0.00144,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-4.66453674121406,62.54,62.17,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89,66.17
2010-06-18,32749200,0.007987,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-1.838351822503968,62.73666666666667,62.41799999999999,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7,63.89
2010-06-21,24878300,0.000475,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,-0.6494535086329853,62.943333333333335,62.77,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23,63.7
2010-06-22,26148100,-0.01885,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,1.259283177268326,62.723333333333336,62.65599999999999,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46,65.23
2010-06-23,38059700,-0.013562,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,2.6350245499181657,62.05666666666667,62.374,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91,64.46
2010-06-24,34188900,-0.016858,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,3.162976527384716,61.03666666666667,61.867999999999995,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74,64.91
2010-06-25,118023400,-0.016148,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,5.668358714043995,60.09,61.068,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6,64.74
2010-06-28,43023900,-0.01066,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,5.917564563023774,59.21333333333334,60.136,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27,63.6
2010-06-29,52536900,-0.020181,1.33,125082.0,6300.0,80222.0,5756.0,0.07,1.084,1.091,2.231,5.411066503752839,58.28666666666667,59.205999999999996,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79,63.27
2010-06-30,43944900,-0.00384,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.537059751182752,57.61000000000001,58.4,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45,62.79
2010-07-01,47753900,-0.00806,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.829358770535236,56.99,57.708000000000006,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33,62.45
2010-07-02,32767900,-0.000707,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.851157857521659,56.75,57.202,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88,60.33
2010-07-06,36915100,0.015733,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.847546119039331,56.88,57.0,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19,60.88
2010-07-07,41797100,0.016881,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.9436933082320706,57.48666666666666,57.227999999999994,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71,60.19
2010-07-08,40434600,0.006504,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.8161877231763253,58.23333333333333,57.576,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31,59.71
2010-07-09,25978700,-0.00051,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.18713848247703205,58.673333333333325,58.010000000000005,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46,59.31
2010-07-12,23516500,0.002722,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.9501187648456095,58.843333333333334,58.484,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46,61.46
2010-07-13,30514200,0.008144,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-0.8078088185796094,59.04666666666666,58.876,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25,60.46
2010-07-14,26063800,-0.002693,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-0.5906176172797865,59.20666666666667,59.041999999999994,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77,59.25
2010-07-15,24741800,0.000169,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-1.3328834148810633,59.31666666666666,59.13399999999999,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56,60.77
2010-07-16,35805600,-0.022102,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,3.174603174603168,58.830000000000005,58.970000000000006,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525,61.56
2010-07-19,20960000,0.008109,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.9755262707513269,58.55333333333334,58.86800000000001,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3,59.525
2010-07-20,23810000,0.0089,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.2714164546225557,58.446666666666665,58.774,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24,59.3
2010-07-21,26859700,-0.013232,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,4.710331786144051,58.51666666666667,58.556000000000004,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03,61.24
2010-07-22,27052400,0.020801,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.8292354328056577,58.833333333333336,58.577999999999996,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89,60.03
2010-07-23,19285300,0.005726,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.6791694574681872,59.09,58.92999999999999,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86,61.89
2010-07-26,20226600,0.011219,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.26494452723960354,59.830000000000005,59.322,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37,61.86
2010-07-27,22401500,0.006955,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-0.09866798223976693,60.30666666666667,59.694,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51,61.37
2010-07-28,23511000,0.001644,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,0.22984731571170672,60.70333333333334,60.242,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51,62.51
2010-07-29,33770700,-0.009358,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,1.4252568776930716,60.68666666666667,60.434000000000005,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6,62.51
2010-07-30,29367900,-0.010938,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.211796246648794,60.31,60.426,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1,62.6
2010-08-02,28144200,0.037869,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-1.5014530190506938,60.65333333333333,60.736000000000004,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13,63.1
2010-08-03,31075700,0.012593,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-2.7423469387755084,61.44666666666666,61.11800000000001,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94,63.13
2010-08-04,21034400,0.0,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-2.7901785714285716,62.46,61.48,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1,61.94
2010-08-05,19990700,-0.000159,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-3.0776590655397857,62.71666666666667,61.95399999999999,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07,61.1
2010-08-06,23097800,-0.0118,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-0.6777472970792346,62.46666666666667,62.412,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1,60.07
2010-08-09,14736900,0.007746,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-1.4571657325860747,62.376666666666665,62.513999999999996,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47,59.1
2010-08-10,23198200,-0.008327,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,-0.7750686258679104,62.11666666666667,62.355999999999995,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29,58.47
2010-08-11,24281200,-0.017762,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,1.2584865043881404,61.589999999999996,61.89,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07,57.29
2010-08-12,16958900,-0.002649,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.5236593059936965,60.85,61.39399999999999,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61,57.07
2010-08-13,14656200,-0.005313,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,3.0045067601402176,60.17666666666667,60.98199999999999,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57,56.61
2010-08-16,14309700,-0.000501,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,3.640614562458249,60.00666666666666,60.468,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46,56.57
2010-08-17,20130200,0.015698,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,1.2660309108845826,60.20333333333334,60.246,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43,57.46
2010-08-18,20076300,-0.011016,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,2.7265170407315056,60.28333333333334,60.198,60.15,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81,58.43
2010-08-19,21177000,-0.014298,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.4815314555574295,60.086666666666666,60.010000000000005,59.29,60.15,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78,58.81
2010-08-20,21013000,-0.006747,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,5.603667855323479,59.443333333333335,59.806,58.89,59.29,60.15,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94,58.78
2010-08-23,21340800,0.010358,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,6.319327731092433,59.22666666666667,59.73,59.5,58.89,59.29,60.15,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42,58.94
2010-08-24,25686400,-0.009412,1.6,145701.0,7560.0,82747.0,11400.0,0.078,1.075,1.072,1.922,8.48320325755005,59.11000000000001,59.354,58.94,59.5,58.89,59.29,60.15,60.82,59.88,59.91,60.23,60.39,61.93,62.45,61.97,62.71,62.72,62.72,61.94,59.68,60.34,60.91,60.81,60.39,59.72,59.38,58.17,58.95,58.43,57.96,59.27,59.26,59.42
