gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,ajexq,curcdq,datacqtr,datafqtr,rdq,actq,cshoq,epsfiq,teqq,cshfdy,oancfy,costat,dvpspq
008549,1982-12-31,1982,4,INDL,C,D,STD,COP,6.000000000000,USD,1982Q4,1982Q4,1983-01-31,2909.0010,153.1190,1.0100,5773.0000,,,A,0.5500
008549,1983-03-31,1983,1,INDL,C,D,STD,COP,6.000000000000,USD,1983Q1,1983Q1,1983-04-26,2880.0010,153.1200,0.8400,5806.0000,,,A,0.5500
008549,1983-06-30,1983,2,INDL,C,D,STD,COP,6.000000000000,USD,1983Q2,1983Q2,1983-07-28,2673.0010,153.2230,1.1000,5895.0000,,,A,0.5500
008549,1983-09-30,1983,3,INDL,C,D,STD,COP,6.000000000000,USD,1983Q3,1983Q3,1983-10-27,3151.0010,153.2230,1.1500,5981.0000,,,A,0.5500
008549,1983-12-31,1983,4,INDL,C,D,STD,COP,6.000000000000,USD,1983Q4,1983Q4,1984-01-31,2903.0010,153.2230,1.6100,6149.0000,,,A,0.5500
008549,1984-03-31,1984,1,INDL,C,D,STD,COP,6.000000000000,USD,1984Q1,1984Q1,1984-04-25,3453.0000,153.2230,1.2600,6168.0000,,,A,0.5500
008549,1984-06-30,1984,2,INDL,C,D,STD,COP,6.000000000000,USD,1984Q2,1984Q2,1984-07-27,3014.0000,154.6270,1.5000,6441.0000,,,A,0.6000
008549,1984-09-30,1984,3,INDL,C,D,STD,COP,6.000000000000,USD,1984Q3,1984Q3,1984-10-25,3570.0000,154.6270,1.4000,6556.0000,,,A,0.6000
008549,1984-12-31,1984,4,INDL,C,D,STD,COP,6.000000000000,USD,1984Q4,1984Q4,1985-02-01,4611.0000,154.6270,1.1000,6624.0000,,,A,0.6000
008549,1985-03-31,1985,1,INDL,C,D,STD,COP,6.000000000000,USD,1985Q1,1985Q1,1985-04-29,3502.0000,73.1480,0.7500,1667.0000,,,A,0.6000
008549,1985-06-30,1985,2,INDL,C,D,STD,COP,6.000000000000,USD,1985Q2,1985Q2,1985-07-24,3388.0000,73.4330,1.5600,1737.0000,,,A,0.7500
008549,1985-09-30,1985,3,INDL,C,D,STD,COP,2.000000000000,USD,1985Q3,1985Q3,1985-10-24,3486.0000,226.0230,0.3800,1813.0000,,,A,0.2500
008549,1985-12-31,1985,4,INDL,C,D,STD,COP,2.000000000000,USD,1985Q4,1985Q4,1986-01-30,3144.0000,227.1410,0.3900,1925.0000,,,A,0.2500
008549,1986-03-31,1986,1,INDL,C,D,STD,COP,2.000000000000,USD,1986Q1,1986Q1,1986-04-30,3551.0000,227.1410,0.3900,1981.0000,,,A,0.2500
008549,1986-06-30,1986,2,INDL,C,D,STD,COP,2.000000000000,USD,1986Q2,1986Q2,1986-07-25,3068.0000,227.2170,0.0100,1947.0000,,,A,0.1500
008549,1986-09-30,1986,3,INDL,C,D,STD,COP,2.000000000000,USD,1986Q3,1986Q3,1986-10-24,3153.0000,227.8830,0.4700,2032.0000,,,A,0.1500
008549,1986-12-31,1986,4,INDL,C,D,STD,COP,2.000000000000,USD,1986Q4,1986Q4,1987-01-30,2800.0000,228.3330,0.0200,1994.0000,,,A,0.1500
008549,1987-03-31,1987,1,INDL,C,D,STD,COP,2.000000000000,USD,1987Q1,1987Q1,1987-04-27,2841.0000,228.3040,-0.1600,1930.0000,,,A,0.1500
008549,1987-06-30,1987,2,INDL,C,D,STD,COP,2.000000000000,USD,1987Q2,1987Q2,1987-07-23,2815.0000,228.3190,-0.0100,1879.0000,,,A,0.1500
008549,1987-09-30,1987,3,INDL,C,D,STD,COP,2.000000000000,USD,1987Q3,1987Q3,1987-10-26,2824.0000,228.3340,0.1100,1872.0000,,,A,0.1500
008549,1987-12-31,1987,4,INDL,C,D,STD,COP,2.000000000000,USD,1987Q4,1987Q4,1988-02-01,2885.0000,228.3500,0.1200,1822.0000,,,A,0.1500
008549,1988-03-31,1988,1,INDL,C,D,STD,COP,2.000000000000,USD,1988Q1,1988Q1,1988-04-26,2950.0000,228.3600,0.5500,1913.0000,,,A,0.1500
008549,1988-06-30,1988,2,INDL,C,D,STD,COP,2.000000000000,USD,1988Q2,1988Q2,1988-07-26,2998.0000,228.8930,0.7200,2048.0000,,,A,0.1500
008549,1988-09-30,1988,3,INDL,C,D,STD,COP,2.000000000000,USD,1988Q3,1988Q3,1988-10-26,3092.0000,243.2970,0.8900,2000.0000,,,A,0.1800
008549,1988-12-31,1988,4,INDL,C,D,STD,COP,2.000000000000,USD,1988Q4,1988Q4,1989-01-31,3062.0000,243.2530,0.5500,2113.0000,,1865.0000,A,0.1800
008549,1989-03-31,1989,1,INDL,C,D,STD,COP,2.000000000000,USD,1989Q1,1989Q1,1989-04-21,2961.0000,243.4800,0.7800,2251.0000,,409.0000,A,0.2200
008549,1989-06-30,1989,2,INDL,C,D,STD,COP,2.000000000000,USD,1989Q2,1989Q2,1989-07-26,2972.0000,243.7910,0.8100,2424.0000,,862.0000,A,0.2200
008549,1989-09-30,1989,3,INDL,C,D,STD,COP,2.000000000000,USD,1989Q3,1989Q3,1989-10-24,2846.0000,243.9460,0.3600,2438.0000,,1239.0000,A,0.3333
008549,1989-12-31,1989,4,INDL,C,D,STD,COP,2.000000000000,USD,1989Q4,1989Q4,1990-01-25,2876.0000,243.8950,-1.0400,2132.0000,,1654.0000,A,0.2500
008549,1990-03-31,1990,1,INDL,C,D,STD,COP,2.000000000000,USD,1990Q1,1990Q1,1990-04-24,3230.0000,243.9550,1.0600,2332.0000,,429.0000,A,0.2500
008549,1990-06-30,1990,2,INDL,C,D,STD,COP,2.000000000000,USD,1990Q2,1990Q2,1990-07-24,3331.0000,245.0770,0.4300,2435.0000,,750.0000,A,0.2500
008549,1990-09-30,1990,3,INDL,C,D,STD,COP,2.000000000000,USD,1990Q3,1990Q3,1990-10-23,3729.0000,259.4320,0.7200,2566.0000,,1047.0000,A,0.2500
008549,1990-12-31,1990,4,INDL,C,D,STD,COP,2.000000000000,USD,1990Q4,1990Q4,1991-01-28,3322.0000,258.7200,0.9200,2719.0000,,1104.0000,A,0.2800
008549,1991-03-31,1991,1,INDL,C,D,STD,COP,2.000000000000,USD,1991Q1,1991Q1,1991-04-23,3081.0000,258.9240,0.4100,2803.0000,,424.0000,A,0.2800
008549,1991-06-30,1991,2,INDL,C,D,STD,COP,2.000000000000,USD,1991Q2,1991Q2,1991-07-23,2799.0000,259.5910,0.0600,2771.0000,,598.0000,A,0.2800
008549,1991-09-30,1991,3,INDL,C,D,STD,COP,2.000000000000,USD,1991Q3,1991Q3,1991-10-22,2827.0000,259.6920,0.2100,2780.0000,,1045.0000,A,0.2800
008549,1991-12-31,1991,4,INDL,C,D,STD,COP,2.000000000000,USD,1991Q4,1991Q4,1992-01-28,2459.0000,259.7810,0.3000,2757.0000,,1030.0000,A,0.2800
008549,1992-03-31,1992,1,INDL,C,D,STD,COP,2.000000000000,USD,1992Q1,1992Q1,1992-04-28,2387.0000,259.8540,-0.5700,2571.0000,,68.0000,A,0.2800
008549,1992-06-30,1992,2,INDL,C,D,STD,COP,2.000000000000,USD,1992Q2,1992Q2,1992-07-28,2525.0000,259.8860,0.3800,2617.0000,,388.0000,A,0.2800
008549,1992-09-30,1992,3,INDL,C,D,STD,COP,2.000000000000,USD,1992Q3,1992Q3,1992-10-26,2392.0000,260.2220,0.4100,2662.0000,,887.0000,A,0.2800
008549,1992-12-31,1992,4,INDL,C,D,STD,COP,2.000000000000,USD,1992Q4,1992Q4,1993-01-28,2349.0000,260.2310,0.4800,2698.0000,,908.0000,A,0.2800
008549,1993-03-31,1993,1,INDL,C,D,STD,COP,2.000000000000,USD,1993Q1,1993Q1,1993-04-26,2317.0000,260.4960,0.2300,2698.0000,,200.0000,A,0.2800
008549,1993-06-30,1993,2,INDL,C,D,STD,COP,2.000000000000,USD,1993Q2,1993Q2,1993-07-26,2412.0000,261.1400,0.4600,2762.0000,,564.0000,A,0.2800
008549,1993-09-30,1993,3,INDL,C,D,STD,COP,2.000000000000,USD,1993Q3,1993Q3,1993-10-28,2351.0000,261.3880,0.1600,2739.0000,,976.0000,A,0.2800
008549,1993-12-31,1993,4,INDL,C,D,STD,COP,2.000000000000,USD,1993Q4,1993Q4,1994-01-27,2193.0000,261.4810,0.0700,2688.0000,,1308.0000,A,0.2800
008549,1994-03-31,1994,1,INDL,C,D,STD,COP,2.000000000000,USD,1994Q1,1994Q1,1994-04-26,2256.0000,261.3430,0.4900,2750.0000,,190.0000,A,0.2800
008549,1994-06-30,1994,2,INDL,C,D,STD,COP,2.000000000000,USD,1994Q2,1994Q2,1994-07-26,2342.0000,261.5630,0.2900,2787.0000,,416.0000,A,0.2800
008549,1994-09-30,1994,3,INDL,C,D,STD,COP,2.000000000000,USD,1994Q3,1994Q3,1994-10-25,2298.0000,261.5080,0.4500,2854.0000,,789.0000,A,0.2800
008549,1994-12-31,1994,4,INDL,C,D,STD,COP,2.000000000000,USD,1994Q4,1994Q4,1995-01-26,2465.0000,261.6390,0.6200,2953.0000,,1203.0000,A,0.2800
008549,1995-03-31,1995,1,INDL,C,D,STD,COP,2.000000000000,USD,1995Q1,1995Q1,1995-04-27,2439.0000,261.7720,0.4300,3029.0000,,352.0000,A,0.2800
008549,1995-06-30,1995,2,INDL,C,D,STD,COP,2.000000000000,USD,1995Q2,1995Q2,1995-07-27,2554.0000,262.1360,0.4200,3092.0000,,753.0000,A,0.3050
008549,1995-09-30,1995,3,INDL,C,D,STD,COP,2.000000000000,USD,1995Q3,1995Q3,1995-10-24,2422.0000,262.1640,0.5200,3154.0000,,1279.0000,A,0.3050
008549,1995-12-31,1995,4,INDL,C,D,STD,COP,2.000000000000,USD,1995Q4,1995Q4,1996-01-24,2409.0000,262.1330,0.4200,3188.0000,,1596.0000,A,0.3050
008549,1996-03-31,1996,1,INDL,C,D,STD,COP,2.000000000000,USD,1996Q1,1996Q1,1996-04-24,2452.0000,262.7400,2.6500,3823.0000,,707.0000,A,0.3050
008549,1996-06-30,1996,2,INDL,C,D,STD,COP,2.000000000000,USD,1996Q2,1996Q2,1996-07-24,2755.0000,263.1110,0.8400,3982.0000,,777.0000,A,0.3050
008549,1996-09-30,1996,3,INDL,C,D,STD,COP,2.000000000000,USD,1996Q3,1996Q3,1996-10-23,2764.0000,263.2630,0.7100,4102.0000,,1427.0000,A,0.3200
008549,1996-12-31,1996,4,INDL,C,D,STD,COP,2.000000000000,USD,1996Q4,1996Q4,1997-01-23,3306.0000,263.3020,0.7600,4251.0000,,2085.0000,A,0.3200
008549,1997-03-31,1997,1,INDL,C,D,STD,COP,2.000000000000,USD,1997Q1,1997Q1,1997-04-23,3290.0000,263.6200,0.8600,4390.0000,,638.0000,A,0.3200
008549,1997-06-30,1997,2,INDL,C,D,STD,COP,2.000000000000,USD,1997Q2,1997Q2,1997-07-24,3390.0000,263.1910,1.1500,4586.0000,,1093.0000,A,0.3400
008549,1997-09-30,1997,3,INDL,C,D,STD,COP,2.000000000000,USD,1997Q3,1997Q3,1997-10-22,3486.0000,263.5800,0.8100,4721.0000,,1858.0000,A,0.3400
008549,1997-12-31,1997,4,INDL,C,D,STD,COP,2.000000000000,USD,1997Q4,1997Q4,1998-01-26,2648.0000,263.1800,0.7900,4814.0000,,2245.0000,A,0.3400
008549,1998-03-31,1998,1,INDL,C,D,STD,COP,2.000000000000,USD,1998Q1,1998Q1,1998-04-23,2575.0000,261.3560,0.9200,4888.0000,,641.0000,A,0.3400
008549,1998-06-30,1998,2,INDL,C,D,STD,COP,2.000000000000,USD,1998Q2,1998Q2,1998-07-23,2428.0000,259.1220,0.6000,4841.0000,,1109.0000,A,0.3400
008549,1998-09-30,1998,3,INDL,C,D,STD,COP,2.000000000000,USD,1998Q3,1998Q3,1998-10-22,2365.0000,254.8200,0.1800,4639.0000,,1676.0000,A,0.3400
008549,1998-12-31,1998,4,INDL,C,D,STD,COP,2.000000000000,USD,1998Q4,1998Q4,1999-01-26,2349.0000,251.9960,-0.8300,4219.0000,260.1520,1630.0000,A,0.3400
008549,1999-03-31,1999,1,INDL,C,D,STD,COP,2.000000000000,USD,1999Q1,1999Q1,1999-04-27,2556.0000,252.2300,0.2800,4205.0000,253.4270,169.0000,A,0.3400
008549,1999-06-30,1999,2,INDL,C,D,STD,COP,2.000000000000,USD,1999Q2,1999Q2,1999-07-27,2495.0000,253.2470,0.2700,4223.0000,253.8300,688.0000,A,0.3400
008549,1999-09-30,1999,3,INDL,C,D,STD,COP,2.000000000000,USD,1999Q3,1999Q3,1999-10-28,2779.0000,253.3860,0.8700,4385.0000,254.3400,1395.0000,A,0.3400
008549,1999-12-31,1999,4,INDL,C,D,STD,COP,2.000000000000,USD,1999Q4,1999Q4,2000-01-24,2773.0000,253.6130,0.9800,4549.0000,254.4330,1941.0000,A,0.3400
008549,2000-03-31,2000,1,INDL,C,D,STD,COP,2.000000000000,USD,2000Q1,2000Q1,2000-04-27,2638.0000,253.8190,0.9800,4705.0000,254.6770,770.0000,A,0.3400
008549,2000-06-30,2000,2,INDL,C,D,STD,COP,2.000000000000,USD,2000Q2,2000Q2,2000-07-27,3191.0000,254.6500,1.7300,5081.0000,255.0770,1586.0000,A,0.3400
008549,2000-09-30,2000,3,INDL,C,D,STD,COP,2.000000000000,USD,2000Q3,2000Q3,2000-10-26,2454.0000,255.3070,1.6600,5436.0000,255.7680,2717.0000,A,0.3400
008549,2000-12-31,2000,4,INDL,C,D,STD,COP,2.000000000000,USD,2000Q4,2000Q4,2001-01-25,2606.0000,255.3900,2.8800,6093.0000,256.3260,4014.0000,A,0.3400
008549,2001-03-31,2001,1,INDL,C,D,STD,COP,2.000000000000,USD,2001Q1,2001Q1,2001-04-30,2315.0000,255.6930,2.0100,6496.0000,257.1610,1255.0000,A,0.3400
008549,2001-06-30,2001,2,INDL,C,D,STD,COP,2.000000000000,USD,2001Q2,2001Q2,2001-08-13,2202.0000,256.1960,2.4000,7052.0000,257.3370,1948.0000,A,0.3400
008549,2001-09-30,2001,3,INDL,C,D,STD,COP,2.000000000000,USD,2001Q3,2001Q3,2001-10-24,4788.0000,380.8070,1.3000,14422.0000,264.9880,3347.0000,A,0.3600
008549,2001-12-31,2001,4,INDL,C,D,STD,COP,2.000000000000,USD,2001Q4,2001Q4,2002-01-24,4363.0000,382.1580,0.4200,14340.0000,295.0160,3562.0000,A,0.3600
008549,2002-03-31,2002,1,INDL,C,D,STD,COP,2.000000000000,USD,2002Q1,2002Q1,2002-04-25,4629.0000,382.6400,-0.2700,14111.0000,382.3370,579.0000,A,0.3600
008549,2002-06-30,2002,2,INDL,C,D,STD,COP,2.000000000000,USD,2002Q2,2002Q2,2002-07-23,5059.0000,383.1950,0.9100,14456.0000,385.9270,1109.0000,A,0.3600
008549,2002-09-30,2002,3,INDL,C,D,STD,COP,2.000000000000,USD,2002Q3,2002Q3,2002-10-24,10667.0000,676.7300,-0.2400,29991.0000,422.2120,2975.0000,A,0.3600
008549,2002-12-31,2002,4,INDL,C,D,STD,COP,2.000000000000,USD,2002Q4,2002Q4,2003-01-29,10903.0000,677.5700,-0.6300,29517.0000,485.5050,4969.0000,A,0.4000
008549,2003-03-31,2003,1,INDL,C,D,STD,COP,2.000000000000,USD,2003Q1,2003Q1,2003-04-30,12685.0000,678.5660,1.7900,30925.0000,682.7440,3179.0000,A,0.4000
008549,2003-06-30,2003,2,INDL,C,D,STD,COP,2.000000000000,USD,2003Q2,2003Q2,2003-07-30,11581.0000,679.8520,1.7400,32032.0000,683.8670,5294.0000,A,0.4000
008549,2003-09-30,2003,3,INDL,C,D,STD,COP,2.000000000000,USD,2003Q3,2003Q3,2003-10-29,11763.0000,680.4750,1.9100,32965.0000,684.2480,7368.0000,A,0.4000
008549,2003-12-31,2003,4,INDL,C,D,STD,COP,2.000000000000,USD,2003Q4,2003Q4,2004-01-28,11192.0000,682.7840,1.4800,34366.0000,685.4330,9356.0000,A,0.4300
008549,2004-03-31,2004,1,INDL,C,D,STD,COP,2.000000000000,USD,2004Q1,2004Q1,2004-04-28,12920.0000,685.8340,2.3300,35820.0000,694.4980,2073.0000,A,0.4300
008549,2004-06-30,2004,2,INDL,C,D,STD,COP,2.000000000000,USD,2004Q2,2004Q2,2004-07-28,13778.0000,688.7500,2.9700,37826.0000,696.7640,4349.0000,A,0.4300
008549,2004-09-30,2004,3,INDL,C,D,STD,COP,2.000000000000,USD,2004Q3,2004Q3,2004-10-27,15993.0000,690.2330,2.8600,39767.0000,698.5190,8762.0000,A,0.4300
008549,2004-12-31,2004,4,INDL,C,D,STD,COP,2.000000000000,USD,2004Q4,2004Q4,2005-01-26,15021.0000,694.7740,3.4400,42723.0000,700.6500,11959.0000,A,0.5000
008549,2005-03-31,2005,1,INDL,C,D,STD,COP,2.000000000000,USD,2005Q1,2005Q1,2005-04-27,18083.0000,696.1500,4.1000,45031.0000,710.1860,4089.0000,A,0.5000
008549,2005-06-30,2005,2,INDL,C,D,STD,COP,1.000000000000,USD,2005Q2,2005Q2,2005-07-27,16747.0000,1391.9610,2.2100,47300.0000,1420.0220,6857.0000,A,0.3100
008549,2005-09-30,2005,3,INDL,C,D,STD,COP,1.000000000000,USD,2005Q3,2005Q3,2005-10-26,20604.0000,1434.6810,2.6800,49838.0000,1419.8980,12953.0000,A,0.3100
008549,2005-12-31,2005,4,INDL,C,D,STD,COP,1.000000000000,USD,2005Q4,2005Q4,2006-01-25,19612.0000,1377.8490,2.6100,52731.0000,1417.0280,17628.0000,A,0.3100
008549,2006-03-31,2006,1,INDL,C,D,STD,COP,1.000000000000,USD,2006Q1,2006Q1,2006-04-26,22937.0000,1650.6450,2.3400,72193.0000,1404.7040,4800.0000,A,0.3600
008549,2006-06-30,2006,2,INDL,C,D,STD,COP,1.000000000000,USD,2006Q2,2006Q2,2006-07-26,21738.0000,1647.8040,3.0900,77377.0000,1542.7520,9644.0000,A,0.3600
008549,2006-09-30,2006,3,INDL,C,D,STD,COP,1.000000000000,USD,2006Q3,2006Q3,2006-10-25,24600.0000,1645.7700,2.3100,80476.0000,1587.8920,15879.0000,A,0.3600
008549,2006-12-31,2006,4,INDL,C,D,STD,COP,1.000000000000,USD,2006Q4,2006Q4,2007-01-24,25066.0000,1646.0820,1.9100,82646.0000,1609.5300,21516.0000,A,0.3600
008549,2007-03-31,2007,1,INDL,C,D,STD,COP,1.000000000000,USD,2007Q1,2007Q1,2007-04-25,24741.0000,1634.4000,2.1200,84782.0000,1668.8470,6873.0000,A,0.4100
008549,2007-06-30,2007,2,INDL,C,D,STD,COP,1.000000000000,USD,2007Q2,2007Q2,2007-07-25,24381.0000,1627.1860,0.1800,84928.0000,1663.6180,11639.0000,A,0.4100
008549,2007-09-30,2007,3,INDL,C,D,STD,COP,1.000000000000,USD,2007Q3,2007Q3,2007-10-24,23639.0000,1599.5560,2.2300,86933.0000,1657.2440,17630.0000,A,0.4100
008549,2007-12-31,2007,4,INDL,C,D,STD,COP,1.000000000000,USD,2007Q4,2007Q4,2008-01-23,24735.0000,1571.4300,2.7100,88983.0000,1645.9190,24550.0000,A,0.4100
008549,2008-03-31,2008,1,INDL,C,D,STD,COP,1.000000000000,USD,2008Q1,2008Q1,2008-04-24,28608.0000,1542.4470,2.6200,89575.0000,1582.0250,6587.0000,A,0.4700
008549,2008-06-30,2008,2,INDL,C,D,STD,COP,1.000000000000,USD,2008Q2,2008Q2,2008-07-23,33515.0000,1519.8050,3.5000,92398.0000,1568.8670,12021.0000,A,0.4700
008549,2008-09-30,2008,3,INDL,C,D,STD,COP,1.000000000000,USD,2008Q3,2008Q3,2008-10-22,28326.0000,1490.8170,3.3900,92876.0000,1554.9520,19536.0000,A,0.4700
008549,2008-12-31,2008,4,INDL,C,D,STD,COP,1.000000000000,USD,2008Q4,2008Q4,2009-01-28,20843.0000,1480.1790,-21.3700,55165.0000,1523.4320,22658.0000,A,0.4700
008549,2009-03-31,2009,1,INDL,C,D,STD,COP,1.000000000000,USD,2009Q1,2009Q1,2009-04-23,20203.0000,1481.5550,0.5400,56193.0000,1495.2470,1885.0000,A,0.4700
008549,2009-06-30,2009,2,INDL,C,D,STD,COP,1.000000000000,USD,2009Q2,2009Q2,2009-07-29,23074.0000,1482.9030,0.5700,60007.0000,1495.4740,4452.0000,A,0.4700
008549,2009-09-30,2009,3,INDL,C,D,STD,COP,1.000000000000,USD,2009Q3,2009Q3,2009-10-28,22253.0000,1483.6950,0.9700,62097.0000,1496.3910,7385.0000,A,0.4700
008549,2009-12-31,2009,4,INDL,C,D,STD,COP,1.000000000000,USD,2009Q4,2009Q4,2010-01-27,21167.0000,1486.2560,0.8600,63057.0000,1497.6080,12479.0000,A,0.5000
008549,2010-03-31,2010,1,INDL,C,D,STD,COP,1.000000000000,USD,2010Q1,2010Q1,2010-04-29,23593.0000,1488.3180,1.4000,63417.0000,1503.5650,3040.0000,A,0.5000
008549,2010-06-30,2010,2,INDL,C,D,STD,COP,1.000000000000,USD,2010Q2,2010Q2,2010-07-28,26666.0000,1483.3630,2.7700,65945.0000,1502.5290,6515.0000,A,0.5500
008549,2010-09-30,2010,3,INDL,C,D,STD,COP,1.000000000000,USD,2010Q3,2010Q3,2010-10-27,35317.0000,1469.2240,2.0500,69917.0000,1499.3670,10854.0000,A,0.5500
008549,2010-12-31,2010,4,INDL,C,D,STD,COP,1.000000000000,USD,2010Q4,2010Q4,2011-01-26,34660.0000,1430.7650,1.3900,69109.0000,1491.0670,17045.0000,A,0.5500
008549,2011-03-31,2011,1,INDL,C,D,STD,COP,1.000000000000,USD,2011Q1,2011Q1,2011-04-27,35613.0000,1413.5070,2.0900,70521.0000,1445.4770,1947.0000,A,0.6600
008549,2011-06-30,2011,2,INDL,C,D,STD,COP,1.000000000000,USD,2011Q2,2011Q2,2011-07-27,34678.0000,1373.0250,2.4100,70578.0000,1428.7600,8221.0000,A,0.6600
008549,2011-09-30,2011,3,INDL,C,D,STD,COP,1.000000000000,USD,2011Q3,2011Q3,2011-10-26,32391.0000,1327.7390,1.9100,66326.0000,1408.8460,13834.0000,A,0.6600
008549,2011-12-31,2011,4,INDL,C,D,STD,COP,1.000000000000,USD,2011Q4,2011Q4,2012-01-25,30218.0000,1285.6700,2.5600,65734.0000,1387.1000,19646.0000,A,0.6600
