permno,adate,qdate,public_date,evm,pe_exi,gpm,roe,capital_ratio,debt_ebitda,PEG_trailing,divyield,TICKER
61735,2010-12-31,2010-12-31,2011-02-28,10.991,,0.212,0.102,0.327,2.502,,,AON
61735,2010-12-31,2010-12-31,2011-03-31,10.991,,0.212,0.102,0.327,2.502,,,AON
61735,2010-12-31,2010-12-31,2011-04-30,10.991,,0.212,0.102,0.327,2.502,,,AON
61735,2010-12-31,2011-03-31,2011-05-31,8.650,,0.211,0.125,0.321,1.911,,,AON
61735,2010-12-31,2011-03-31,2011-06-30,8.650,,0.211,0.125,0.321,1.911,,,AON
61735,2010-12-31,2011-03-31,2011-07-31,8.650,,0.211,0.125,0.321,1.911,,,AON
61735,2010-12-31,2011-06-30,2011-08-31,8.924,,0.212,0.123,0.342,2.029,,,AON
61735,2010-12-31,2011-06-30,2011-09-30,8.924,,0.212,0.123,0.342,2.029,,,AON
61735,2010-12-31,2011-06-30,2011-10-31,8.924,,0.212,0.123,0.342,2.029,,,AON
61735,2010-12-31,2011-09-30,2011-11-30,8.686,,0.210,0.118,0.342,1.971,,,AON
61735,2010-12-31,2011-09-30,2011-12-31,8.686,,0.210,0.118,0.342,1.971,,,AON
61735,2010-12-31,2011-09-30,2012-01-31,8.686,,0.210,0.118,0.342,1.971,,,AON
61735,2011-12-31,2011-12-31,2012-02-29,8.376,,0.208,0.113,0.340,1.911,,,AON
61735,2011-12-31,2011-12-31,2012-03-31,8.376,,0.208,0.113,0.340,1.911,,,AON
61735,2011-12-31,2011-12-31,2012-04-30,8.376,,0.208,0.113,0.340,1.911,,,AON
61735,2011-12-31,2012-03-31,2012-05-31,8.493,,0.206,0.116,0.342,1.926,,,AON
