gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,debt_ebitda,gpm,evm,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,roa_change,roe_change,pe_inc_change,divyield_change,pcf_change,roce_change,debt_ebitda_change,gpm_change,evm_change,cfm_change,npm_change,PEG_trailing_change,de_ratio_change,curr_ratio_change,ptb_change,relative_quarterly_return,target
1078,1981-12-31,ABT,-0.002139953932,0.04052996847,0.3260869565,-0.01879639867,0.003056098195,0.141947079,0.0,0.217,0.214,14.303,2.5,12.916,0.252,1.246,0.473,8.146,0.133,0.106,0.818,1.045,1.223,2.869,0.1666666667,-0.05309734513,-0.07303953338,0.02880658436,-0.185932182,0.02024291498,-0.1563981043,0.07013574661,-0.230929003,0.0390625,0.009523809524,-0.06084959816,-0.005708848716,-0.01688102894,-0.1287579715,-0.0163671756,0.1604877828
2817,1981-12-31,CAT,-0.02220750917,0.03862417834,-0.412371134,-0.05908747965,0.001753603127,-0.07659176791,0.0,0.2,0.156,7.318,5.73,6.422,0.172,1.354,0.241,4.993,0.112,0.063,5.94,0.889,1.496,1.044,-0.0990990991,-0.1186440678,-0.1141508292,0.3610451306,0.0006232471175,-0.1527093596,0.380224261,-0.02429149798,0.05382017729,-0.03448275862,-0.08695652174,5.843317972,0.06339712919,-0.05615141956,-0.1931993818,-0.0198636791,-0.04196466969
4503,1981-12-31,XOM,-0.04119317474,0.05202418239,-0.016,-0.01741067285,-0.02910368968,0.07236309792,0.0,0.187,0.163,4.464,10.4,3.422,0.241,0.732,0.167,3.283,0.079,0.051,0.149,1.159,1.344,0.684,-0.005319148936,-0.2311320755,-0.0786377709,0.135371179,-0.3870678846,-0.04365079365,0.1261538462,0.03086419753,-0.05633802817,0.01282051282,-0.05555555556,0.1287878788,-0.02931323283,-0.03931379557,-0.3234421365,-0.05081264784,-0.01358634014
1078,1982-03-31,ABT,0.05401218934,0.0371058699,-0.1475409836,0.09314300009,0.06562099367,-0.09684599626,0.0,0.19,0.228,13.882,2.91,14.193,0.253,1.433,0.449,9.545,0.133,0.107,0.811,1.07,1.205,2.999,-0.1244239631,0.06542056075,-0.02943438439,0.164,0.09886961908,0.003968253968,0.1500802568,-0.05073995772,0.1717407316,0.0,0.009433962264,-0.008557457213,0.02392344498,-0.01471790679,0.04531195539,0.1604877828,0.008058604674
8068,1982-03-31,OXY,-0.007176811317,0.04112919084,-0.7573964497,0.04211262936,0.05093322383,-0.05764258443,0.0,0.315,0.204,3.954,12.4,2.009,0.487,0.589,0.219,1.331,0.068,0.034,0.005,1.392,1.096,0.689,-0.07894736842,-0.2093023256,0.372440125,0.07826086957,0.04472178887,-0.1225225225,0.04618117229,-0.0641025641,-0.2630121816,-0.1904761905,-0.306122449,-0.1666666667,0.08411214953,0.02814258912,0.05513016845,-0.06983629131,-0.05308443492
5047,1982-03-31,GE,-0.02656423547,0.02308146653,-0.1658291457,-0.02381497596,-0.01442307197,-0.2034122471,0.0,0.133,0.191,8.418,5.17,6.711,0.22,0.848,0.276,3.493,0.093,0.061,0.902,1.258,1.238,1.523,-0.2130177515,0.03243243243,-0.02794457275,0.01571709234,0.322364532,-0.02654867257,0.2656716418,-0.09508196721,-0.2480086114,0.0,0.0,0.1204968944,-0.01410658307,0.0008084074373,0.003293807642,0.1909889277,0.02493441423
8455,1982-03-31,PPL,0.08309498618,0.0,0.417721519,0.1012775752,-0.01146185119,0.2160570179,0.0,0.081,0.158,1.487,11.7,4.912,0.084,5.808,0.325,10.291,0.283,0.21,0.595,1.262,0.915,0.675,0.06578947368,0.06040268456,-0.7303717135,-0.01680672269,-0.113197328,0.06329113924,-0.1167883212,0.03503184713,-0.1103138238,0.007117437722,0.02941176471,-0.4743816254,-0.003159557662,0.07647058824,0.01656626506,0.1667056795,-0.02630765814
8539,1982-03-31,EXC,-0.01953832925,0.0,0.3396226415,0.1735837562,0.03076313374,0.2187546785,0.0,0.104,0.131,2.966,14.3,3.341,0.109,4.45,0.252,7.717,0.17,0.117,0.348,1.463,0.934,0.606,0.07216494845,0.0737704918,-0.5275565467,0.007042253521,-0.1496564011,0.1595744681,-0.09090909091,0.05882352941,-0.09742690058,-0.01734104046,0.02631578947,-0.6397515528,0.0288326301,-0.1630824373,-0.03503184713,0.09558802062,0.03008054825
3170,1982-03-31,CL,0.03130919061,-0.06932581813,0.375,0.06686360802,0.01851148847,-0.08226666158,0.0,0.178,0.157,6.836,6.86,2.939,0.227,0.962,0.378,3.852,0.055,0.041,1.448,1.027,2.111,1.137,-0.04812834225,0.02614379085,-0.01795719006,0.01479289941,-0.2280010507,-0.05020920502,0.05021834061,0.002652519894,0.02501330495,0.03773584906,0.025,0.2525951557,0.0,-0.04263038549,0.07264150943,0.1759659475,-0.0543528266
8549,1982-03-31,COP,0.1794618834,0.04929406637,0.0243902439,0.2069817093,0.1466296039,-0.08033816312,0.0,0.271,0.135,5.775,7.24,2.926,0.356,0.531,0.261,2.405,0.093,0.051,0.836,1.102,0.964,0.73,-0.07191780822,-0.1059602649,0.03904282116,0.05693430657,-0.09523809524,-0.09873417722,-0.01117318436,0.02352941176,-0.05426661424,-0.03125,-0.07272727273,0.4589877836,0.04952380952,0.02335456476,-0.07594936709,-0.1512406056,-0.01544761006
7065,1982-03-31,MMC,0.3023143214,-0.2898302961,0.5666666667,0.1362825658,-0.09402683132,0.2198730782,0.0,0.221,0.209,10.175,5.99,8.277,0.237,1.103,0.259,6.741,0.165,0.138,1.276,0.761,1.574,2.368,0.009132420091,-0.02336448598,0.00444225074,-0.008278145695,0.1192697769,0.0,-0.02042628774,-0.02264150943,0.02712174311,-0.02941176471,-0.02816901408,0.2901921132,0.01062416999,0.1676557864,0.09935004643,0.1015652238,-0.02751782353
2285,1982-03-31,BA,0.02818824125,-0.03575632415,-0.3636363636,0.003199408356,0.005932537365,-0.1230058774,0.0,0.043,0.125,4.208,8.24,-2.29,0.098,0.48,0.03,3.509,0.078,0.041,0.805,1.581,1.451,0.48,-0.6126126126,-0.1935483871,0.09955578782,0.1030789826,-0.6582599612,-0.3797468354,0.0,-0.8445595855,0.0,0.0,-0.1458333333,2.744186047,-0.02347127857,-0.001376462491,-0.1044776119,-0.1358087361,-0.09329578084
7257,1982-03-31,MRK,-0.009990830241,0.03310686272,0.1935483871,-0.06064456297,-0.013837288,-0.0221014893,0.0,0.194,0.199,13.577,3.86,24.853,0.253,0.699,0.584,11.331,0.172,0.134,1.662,0.558,2.092,2.608,-0.1377777778,0.0310880829,-0.0744427023,0.08426966292,0.3386297533,0.003968253968,-0.05412719892,-0.05194805195,0.1568147014,0.0,-0.01470588235,0.1846044191,-0.1267605634,0.1277628032,-0.03585951941,-0.0625537706,-0.04313520904
7154,1982-03-31,MCD,0.02172530854,-0.01077127816,-0.03947368421,-0.1793426671,-0.003754934894,-0.03733781327,0.0,0.243,0.187,9.751,1.83,6.458,0.233,1.49,0.374,5.386,0.162,0.108,0.555,1.121,0.565,1.705,0.008298755187,0.0,0.069540419,0.08928571429,0.09253933345,0.004310344828,-0.02931596091,-0.01058201058,-0.01625570776,-0.01219512195,0.009345794393,0.083984375,0.005381165919,0.1322645291,0.1064243997,0.1170061706,0.08406966013
1209,1982-03-31,APD,0.003869767362,0.02329628104,-0.1487603306,0.002305390829,0.02072721703,0.06832284835,0.0,0.176,0.148,4.93,2.54,3.939,0.154,1.219,0.455,4.455,0.169,0.077,0.602,1.279,1.265,1.045,-0.05882352941,-0.103030303,0.0422832981,0.0,0.1889526109,-0.09941520468,0.03480475382,-0.01086956522,0.0008986744552,-0.02312138728,-0.04938271605,0.4541062802,-0.07049418605,0.01606425703,-0.0150801131,0.01664626683,-0.111153218
8762,1982-03-31,PG,0.05709777379,0.007033410458,0.03463203463,0.07927187317,0.04366004612,0.06873918178,0.0,0.227,0.169,9.177,5.01,5.97,0.268,0.658,0.348,3.641,0.086,0.064,0.892,0.792,1.828,1.483,0.01793721973,0.0119760479,-0.02548582351,-0.007920792079,0.01877133106,0.02681992337,-0.03801169591,0.02052785924,-0.2281110876,0.02380952381,0.01587301587,-0.02407002188,0.008917197452,0.007162534435,-0.01133333333,0.1159626978,0.02401078719
7435,1982-03-31,MMM,0.0421790103,0.01078349233,-0.05109489051,0.08839779006,0.05930005068,0.05576679341,0.0,0.217,0.189,9.174,6.23,8.443,0.283,0.518,0.423,5.912,0.147,0.1,2.725,0.567,2.42,1.732,-0.2166064982,0.005319148936,-0.04037656904,0.06861063465,0.08229714139,-0.05666666667,0.2696078431,-0.1,0.2265560166,0.0,-0.02912621359,0.7524115756,-0.008741258741,0.01851851852,-0.01141552511,0.08641370869,-0.00194614066
9882,1982-03-31,LUV,-0.2707366858,0.0870634208,-0.5641025641,-0.04719954433,0.09563822407,0.01394664158,0.0,0.21,0.17,11.624,0.928,10.696,0.184,1.175,0.208,7.242,0.17,0.111,0.671,0.685,1.647,1.71,-0.1497975709,-0.1707317073,0.2089443578,-0.0578680203,0.7240490006,-0.1894273128,0.1714855434,-0.1186440678,0.2676352179,-0.07103825137,-0.119047619,0.6527093596,0.04900459418,0.3412052117,0.04204753199,0.3331670496,0.1529329318
6066,1982-03-31,IBM,0.008152965156,0.02240314374,-0.2732240437,0.02254098361,0.01365426218,-0.2142777716,0.0,0.217,0.191,10.771,5.59,11.516,0.298,0.557,0.588,6.027,0.228,0.113,4.985,0.626,1.409,1.941,-0.3463855422,0.01058201058,-0.0217075386,0.005395683453,1.119639242,0.006756756757,0.5135869565,-0.1611982882,0.5189012097,0.0,-0.008771929825,0.1214848144,-0.004769475358,0.0007102272727,-0.02462311558,0.1369631864,0.0356339981
6730,1982-03-31,LLY,0.02431524431,0.03886207875,0.5614035088,-0.03847466021,-0.02762420587,0.2119734921,0.0,0.225,0.191,11.884,4.32,11.611,0.295,0.414,0.611,3.767,0.16,0.136,1.593,0.494,2.155,2.133,-0.09638554217,-0.01546391753,0.01494576821,-0.04635761589,0.1267345949,-0.01666666667,0.078125,-0.03627760252,-0.4286364326,0.0,0.007407407407,0.2348837209,-0.0800744879,0.05844793713,-0.006520726595,0.1020387087,0.02758304575
2991,1982-03-31,CVX,-0.07638732869,0.02875895825,-0.5988023952,-0.05973486663,-0.02550787082,-0.1782526605,0.0,0.138,0.141,5.832,7.25,3.144,0.158,0.654,0.076,4.612,0.069,0.046,0.246,0.887,1.435,0.777,-0.1428571429,-0.2033898305,0.2783866725,-0.04100529101,-0.09991411394,-0.2060301508,0.1314878893,-0.4015748031,0.01340364755,-0.06756756757,-0.1481481481,0.7083333333,0.02662037037,0.009142053446,0.036,-0.199300577,-0.04023485064
3980,1982-03-31,DIS,-0.3381285349,0.1400970303,0.2264150943,-0.1879499682,-0.02597012835,0.1694919256,0.0,0.13,0.086,17.561,2.1,10.211,0.135,0.288,0.195,9.092,0.144,0.104,14.575,0.368,1.937,1.416,-0.08450704225,-0.0752688172,0.1793029347,-0.1025641026,0.1668380756,-0.0625,0.5483870968,-0.04411764706,0.00353200883,-0.04,-0.06306306306,2.742937853,0.09850746269,-0.1519264448,0.08339709258,0.1007677757,0.1294802052
10983,1982-03-31,RTX,0.03800247877,0.003789238758,0.0,0.06503796134,0.04489193573,-0.0844848365,0.0,0.126,0.17,4.941,6.36,4.56,0.254,1.469,0.264,4.524,0.056,0.032,0.537,1.371,1.511,0.71,-0.2921348315,-0.1414141414,-0.02908233445,-0.04932735426,0.9714656291,-0.1024734982,0.5005107252,-0.07368421053,0.3614204033,0.0,-0.0303030303,0.487534626,0.07025761124,-0.01883116883,0.002824858757,-0.0393347943,0.09633210491
2403,1982-03-31,BMY,0.02002486157,0.001430360373,-0.02479338843,0.05394489247,0.04155194805,0.01461899677,0.0,0.244,0.213,11.266,3.92,12.393,0.303,0.452,0.627,6.707,0.102,0.09,0.789,0.578,2.373,2.282,0.0,-0.004672897196,-0.08443722064,0.1771771772,-0.05684931507,0.0,0.0,-0.0125984252,0.0,0.0,0.03448275862,-0.1013667426,0.00872600349,-0.002522068096,-0.04037005887,0.1240607675,0.03005993394
8530,1982-03-31,PFE,0.003628600504,0.04196106705,0.13,-0.03025449368,-0.03828199362,-0.005349544073,0.0,0.173,0.169,17.147,3.44,9.068,0.181,1.94,0.56,3.618,0.12,0.088,1.784,1.102,2.079,2.108,-0.005747126437,0.04320987654,-0.1029557939,0.03927492447,-0.1065129569,-0.0320855615,0.01677148847,0.02752293578,-0.5747031856,0.04347826087,0.04761904762,-0.1181413742,-0.02131438721,0.03381402287,-0.1116729878,0.05120244108,0.09641542991
7241,1982-03-31,CVS,0.03303404409,0.01621710754,-0.9259259259,0.116454412,0.072510234,-0.3271395033,0.0,0.304,0.244,8.793,4.41,15.284,0.403,0.472,0.4,4.193,0.06,0.047,0.584,0.756,2.114,1.962,0.02013422819,0.01666666667,0.0724478595,-0.06765327696,0.7393877319,0.03333333333,-0.01666666667,-0.007444168734,0.06340349987,-0.04761904762,-0.04081632653,0.02097902098,0.006657789614,-0.01582867784,0.08397790055,0.2552878809,0.108808336
4213,1982-03-31,ECL,0.006912453173,-0.003744472499,0.1578947368,0.003042047862,-0.01399926179,0.01159276722,0.0,0.188,0.154,8.645,5.27,6.694,0.177,1.651,0.536,5.407,0.081,0.053,1.264,1.046,2.436,1.175,0.0,0.01986754967,0.1666666667,-0.1634920635,0.2809031764,0.0,0.0,0.0,0.0,0.0,0.01923076923,0.245320197,0.000956937799,-0.02129369225,0.1703187251,0.07126219354,0.2132973315
4503,1982-03-31,XOM,-0.00827736663,0.03127472401,-0.2195121951,0.04640557199,0.05412751357,-0.09345605397,0.0,0.171,0.162,5.045,10.7,3.025,0.209,0.768,0.167,3.397,0.075,0.046,0.22,1.182,1.354,0.835,-0.08556149733,-0.006134969325,0.1301523297,0.02884615385,-0.1160140269,-0.132780083,0.04918032787,0.0,0.0347243375,-0.05063291139,-0.09803921569,0.4765100671,0.0198446937,0.00744047619,0.2207602339,-0.01358634014,0.007656298589
7163,1982-03-31,SPGI,-0.08185383366,0.01068714976,-0.2894736842,-0.1072161281,-0.09242562941,-0.1897638577,0.0,0.251,0.214,12.995,3.58,12.66,0.362,0.125,0.532,3.179,0.109,0.089,0.876,0.741,1.438,2.665,0.03719008264,0.08080808081,0.03175863438,-0.05540897098,0.3367120684,0.002770083102,0.3157894737,-0.003745318352,-0.5094135802,0.0,0.01136363636,0.06829268293,-0.03891050584,-0.02640487475,0.1384023921,0.05259728357,0.04098963916
2086,1982-03-31,BAX,0.03219428833,0.03818109925,-0.05357142857,0.2421361726,0.05779059401,-0.06366429547,0.0,0.167,0.169,16.505,1.35,11.561,0.195,1.492,0.431,9.747,0.141,0.103,1.027,0.639,2.564,2.438,-0.1302083333,0.04968944099,-0.07097827311,0.2385321101,0.07744641193,0.05405405405,0.1738788356,-0.05274725275,0.03142857143,0.0,0.03,-0.06890299184,0.02076677316,-0.05977264393,-0.01693548387,0.04163758929,0.1577083892
6266,1982-03-31,JNJ,0.07488011988,0.01353292947,0.7291666667,0.102246936,0.09001483332,0.04393155019,0.0,0.207,0.203,14.591,2.55,19.2,0.282,0.348,0.519,9.081,0.115,0.091,0.938,0.509,2.428,2.792,-0.1481481481,0.0518134715,-0.02991822352,0.07142857143,0.4352993945,0.04444444444,0.05454545455,-0.03351955307,0.09002520706,0.0,0.04597701149,-0.1306765524,0.003944773176,-0.02841136455,0.0317812269,0.08304670532,0.08855720672
3144,1982-03-31,KO,0.0651130698,-0.01186289074,0.01162790698,0.05786500385,0.04474389282,-0.09998258427,0.0,0.223,0.196,8.081,7.75,7.191,0.328,0.309,0.445,5.568,0.099,0.079,1.401,0.616,1.566,1.617,-0.1771217712,0.01554404145,0.04190304281,0.01043024772,0.1690781987,-0.01204819277,0.256097561,-0.01111111111,0.16,0.0,0.03947368421,0.04241071429,0.08070175439,-0.036900369,0.04660194175,0.02885994615,0.05152353146
3813,1982-04-30,TGT,0.01664792539,0.01805655089,-0.83,0.02983110843,0.02487876949,-0.3290936478,0.0,0.178,0.145,10.663,2.94,28.649,0.212,1.224,0.264,4.198,0.051,0.032,0.656,1.184,1.428,1.491,-0.01657458564,0.02836879433,0.1479168909,-0.1009174312,-0.3216923951,0.0,-0.02857142857,-0.003773584906,-0.06938594547,0.0,0.0,0.1488616462,0.03768624014,-0.0875399361,0.1003690037,0.2234983318,0.1017274425
11264,1982-05-31,WBA,0.03241334649,0.06068929269,-0.3571428571,0.07573358823,0.04459987283,-0.1062032305,0.0,0.164,0.177,9.969,3.13,5.38,0.218,0.764,0.308,4.703,0.035,0.025,0.628,1.129,1.545,1.562,0.01234567901,0.01142857143,0.1020340482,-0.1401098901,-0.09290170292,0.04306220096,-0.045,0.006535947712,-0.04546377106,0.0,0.0,0.06984667802,0.002664298401,-0.034375,0.129428778,0.2077554804,0.2632223018
8762,1982-06-30,PG,-0.07102355386,0.0967822641,-0.1673640167,0.04026115343,0.02922177791,-0.03716870163,0.0,0.226,0.17,10.13,4.42,7.859,0.27,0.643,0.356,4.85,0.087,0.065,0.964,0.804,1.628,1.656,-0.004405286344,0.005917159763,0.103846573,-0.1177644711,0.3164154104,0.007462686567,-0.02279635258,0.02298850575,0.3320516342,0.01162790698,0.015625,0.08071748879,0.01515151515,-0.1094091904,0.1166554282,0.02401078719,0.0821005031
2403,1982-06-30,BMY,0.003633865857,0.02197357891,0.02542372881,-0.03557550677,-0.007146761098,-0.004095174619,0.0,0.244,0.214,12.832,3.34,11.781,0.303,0.452,0.64,6.707,0.102,0.092,0.896,0.595,2.364,2.642,0.0,0.004694835681,0.1390023078,-0.1479591837,-0.04938271605,0.0,0.0,0.02073365231,0.0,0.0,0.02222222222,0.1356147022,0.02941176471,-0.003792667509,0.1577563541,0.03005993394,0.002501207037
8530,1982-06-30,PFE,0.0431600568,0.02470246333,-0.0796460177,0.1102037071,0.05122624872,0.08263048527,0.0,0.179,0.173,18.676,2.93,10.093,0.187,1.86,0.568,3.458,0.122,0.091,1.942,1.076,2.03,2.423,0.03468208092,0.02366863905,0.08917011722,-0.148255814,0.1130348478,0.03314917127,-0.0412371134,0.01428571429,-0.04422332781,0.01666666667,0.03409090909,0.08856502242,-0.02359346642,-0.02356902357,0.14943074,0.09641542991,0.1592961636
4213,1982-06-30,ECL,-0.0239160222,0.01987178325,0.2272727273,0.02819401074,-0.02899590025,0.07340171682,0.0,0.194,0.145,10.0,4.4,5.575,0.18,1.494,0.563,4.615,0.085,0.049,2.857,0.994,2.281,1.378,0.03191489362,-0.05844155844,0.1567379988,-0.165085389,-0.167164625,0.01694915254,-0.0950938825,0.05037313433,-0.1464767893,0.04938271605,-0.07547169811,1.26028481,-0.04971319312,-0.06362889984,0.1727659574,0.2132973315,0.08847438573
1078,1982-06-30,ABT,0.02209995374,0.02849455464,0.1153846154,0.0265940879,0.02277430291,0.1077497337,0.0,0.192,0.231,16.129,2.4,15.395,0.258,1.386,0.451,8.903,0.133,0.108,0.949,1.075,1.194,3.529,0.01052631579,0.01315789474,0.1618642847,-0.175257732,0.08468963574,0.01976284585,-0.03279832519,0.004454342984,-0.06726034573,0.0,0.009345794393,0.1701602959,0.004672897196,-0.009128630705,0.1767255752,0.008058604674,0.1197182229
9882,1982-06-30,LUV,0.3107294317,0.1449512729,1.794117647,0.08361230671,0.3092307814,0.2414500172,0.0,0.198,0.154,15.976,0.681,11.342,0.166,1.371,0.2,7.377,0.169,0.107,1.274,0.729,1.381,2.219,-0.05714285714,-0.09411764706,0.3743977977,-0.2661637931,0.06039640987,-0.09782608696,0.1668085106,-0.03846153846,0.01864125932,-0.005882352941,-0.03603603604,0.8986587183,0.06423357664,-0.1615057681,0.2976608187,0.1529329318,0.05475228334
7163,1982-06-30,SPGI,-0.005841803408,0.003409453617,0.1851851852,-0.03812082012,-0.03420334934,0.08117835346,0.0,0.249,0.213,12.621,3.61,14.804,0.365,0.113,0.532,4.661,0.109,0.089,0.911,0.736,1.478,2.588,-0.00796812749,-0.004672897196,-0.02878030012,0.008379888268,0.1693522907,0.008287292818,-0.096,0.0,0.4661843347,0.0,0.0,0.0399543379,-0.006747638327,0.02781641168,-0.02889305816,0.04098963916,0.05578937624
6266,1982-06-30,JNJ,-0.01939080757,0.07401987684,-0.0843373494,-0.03346031092,-0.003652771809,-0.001033129003,0.0,0.205,0.203,16.304,2.22,24.091,0.28,0.375,0.525,9.199,0.115,0.092,1.035,0.516,2.44,3.115,-0.009661835749,0.0,0.1174011377,-0.1294117647,0.2547395833,-0.007092198582,0.0775862069,0.01156069364,0.01299416364,0.0,0.01098901099,0.1034115139,0.0137524558,0.004942339374,0.1156876791,0.08855720672,-0.006850236569
5047,1982-06-30,GE,-0.01359703337,0.04145775493,0.234939759,-0.002463054187,0.001829267655,0.1011124025,0.0,0.142,0.19,10.06,4.52,7.746,0.215,0.774,0.285,4.456,0.093,0.063,1.24,1.244,1.233,1.792,0.06766917293,-0.005235602094,0.1950582086,-0.1257253385,0.1542244077,-0.02272727273,-0.08726415094,0.03260869565,0.2756942456,0.0,0.03278688525,0.3747228381,-0.01112877583,-0.004038772213,0.1766250821,0.02493441423,0.07622986798
7435,1982-06-30,MMM,-0.0143403396,0.02379976356,0.03846153846,-0.01667875272,-0.001913876514,0.01260504202,0.0,0.205,0.184,11.223,5.2,10.263,0.274,0.535,0.418,5.994,0.147,0.097,6.756,0.582,2.344,2.065,-0.05529953917,-0.02645502646,0.2233485939,-0.165329053,0.2155631884,-0.03180212014,0.03281853282,-0.01182033097,0.01387009472,0.0,-0.03,1.479266055,0.02645502646,-0.03140495868,0.1922632794,-0.00194614066,0.09621329228
1209,1982-06-30,APD,0.003247770108,0.1329712698,-0.5048543689,0.08453387979,0.1834777557,-0.04595411354,0.0,0.175,0.126,4.709,2.87,3.625,0.145,1.351,0.463,4.405,0.165,0.069,1.145,1.258,1.272,0.92,-0.005681818182,-0.1486486486,-0.04482758621,0.1299212598,-0.07971566387,-0.05844155844,0.1082854799,0.01758241758,-0.01122334456,-0.02366863905,-0.1038961039,0.9019933555,-0.0164190774,0.005533596838,-0.1196172249,-0.111153218,-0.2138487259
8068,1982-06-30,OXY,0.0003268007392,-0.01484108859,0.1219512195,-0.02241867152,-0.01140822998,0.02101347025,0.0,0.293,0.166,5.316,11.9,2.18,0.431,0.661,0.203,1.656,0.059,0.027,0.077,1.349,1.069,0.729,-0.06984126984,-0.1862745098,0.344461305,-0.04032258065,0.08511697362,-0.1149897331,0.1222410866,-0.07305936073,0.2441773103,-0.1323529412,-0.2058823529,14.4,-0.0308908046,-0.0246350365,0.05805515239,-0.05308443492,-0.09862238847
3170,1982-06-30,CL,0.0009518364374,0.01073187569,0.0303030303,-0.03619415519,-0.02103602303,0.0209770321,0.0,0.175,0.158,7.227,6.49,3.477,0.226,0.952,0.382,3.913,0.054,0.041,2.159,1.029,2.145,1.166,-0.01685393258,0.006369426752,0.05719719134,-0.05393586006,0.183055461,-0.004405286344,-0.0103950104,0.01058201058,0.01583592939,-0.01818181818,0.0,0.4910220994,0.001947419669,0.01610611085,0.0255057168,-0.0543528266,0.03471094487
7257,1982-06-30,MRK,0.03155868465,0.02111098094,0.02027027027,0.03849246108,0.02542476305,0.04174562337,0.0,0.186,0.197,14.123,3.68,27.553,0.243,0.798,0.588,10.673,0.172,0.134,2.314,0.592,1.995,2.664,-0.0412371134,-0.01005025126,0.0402150696,-0.04663212435,0.1086387961,-0.0395256917,0.1416309013,0.006849315068,-0.05807077928,0.0,0.0,0.3922984356,0.06093189964,-0.04636711281,0.02147239264,-0.04313520904,0.05878503083
7154,1982-06-30,MCD,0.1762741623,0.03857732987,0.4794520548,0.1772949979,0.06271262677,0.177392819,0.0,0.245,0.187,11.68,1.47,8.183,0.237,1.49,0.374,5.377,0.162,0.109,0.677,1.126,0.583,2.058,0.008230452675,0.0,0.197825864,-0.1967213115,0.2671105605,0.01716738197,0.0,0.0,-0.001670998886,0.0,0.009259259259,0.2198198198,0.004460303301,0.03185840708,0.2070381232,0.08406966013,0.0322684247
3144,1982-06-30,KO,0.466950924,0.4566598291,0.2873563218,0.9427874156,0.9777558828,0.1526403516,0.0,0.221,0.196,9.722,6.3,-95.625,0.322,0.536,0.453,5.863,0.099,0.083,1.76,0.706,1.466,1.911,-0.008968609865,0.0,0.2030689271,-0.1870967742,-14.29787234,-0.01829268293,0.7346278317,0.01797752809,0.05298132184,0.0,0.05063291139,0.2562455389,0.1461038961,-0.06385696041,0.1818181818,0.05152353146,0.1087853857
7065,1982-06-30,MMC,-0.04052902184,-0.02042410018,-0.07446808511,0.08013916529,0.05420979093,-0.07377960127,0.0,0.23,0.214,10.341,6.45,15.387,0.251,1.005,0.256,6.284,0.162,0.135,1.626,0.784,1.452,2.669,0.0407239819,0.02392344498,0.01631449631,0.07679465776,0.8590068866,0.05907172996,-0.08884859474,-0.01158301158,-0.06779409583,-0.01818181818,-0.02173913043,0.2742946708,0.03022339028,-0.07750952986,0.1271114865,-0.02751782353,0.06608349388
